abundance,pct,reads,sample,tax_name,technique
2.52E-05,7.73E-06,8,IonXpress_058_NF001-centrifuge_report,Proteus mirabilis,database
0,2.80E-05,29,IonXpress_058_NF001-centrifuge_report,Providencia rettgeri,database
0,9.66E-06,10,IonXpress_058_NF001-centrifuge_report,Providencia stuartii,database
0,7.73E-05,80,IonXpress_058_NF001-centrifuge_report,Salmonella enterica,database
5.67E-05,3.57E-05,37,IonXpress_058_NF001-centrifuge_report,Serratia liquefaciens,database
0,0.000145878,151,IonXpress_058_NF001-centrifuge_report,Serratia marcescens,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Shigella flexneri,database
0,0.000157471,163,IonXpress_058_NF001-centrifuge_report,Yersinia enterocolitica,database
0,1.74E-05,18,IonXpress_058_NF001-centrifuge_report,Yersinia intermedia,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Yersinia pestis,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Yersinia pseudotuberculosis,database
0,1.35E-05,14,IonXpress_058_NF001-centrifuge_report,Edwardsiella tarda,database
7.13E-05,0.00012076,125,IonXpress_058_NF001-centrifuge_report,Aeromonas hydrophila,database
0,1.06E-05,11,IonXpress_058_NF001-centrifuge_report,Aeromonas schubertii,database
1.82E-70,4.44E-05,46,IonXpress_058_NF001-centrifuge_report,Aeromonas veronii,database
0,1.93E-05,20,IonXpress_058_NF001-centrifuge_report,Vibrio alginolyticus,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Vibrio cholerae,database
0,8.69E-06,9,IonXpress_058_NF001-centrifuge_report,Vibrio harveyi,database
0,2.61E-05,27,IonXpress_058_NF001-centrifuge_report,Vibrio parahaemolyticus,database
0,9.66E-06,10,IonXpress_058_NF001-centrifuge_report,Vibrio vulnificus,database
0,1.35E-05,14,IonXpress_058_NF001-centrifuge_report,Grimontia hollisae,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Vibrio mimicus,database
0,8.69E-06,9,IonXpress_058_NF001-centrifuge_report,Vibrio fluvialis,database
0,1.45E-05,15,IonXpress_058_NF001-centrifuge_report,Vibrio campbellii,database
0,8.69E-06,9,IonXpress_058_NF001-centrifuge_report,Vibrio gazogenes,database
0,8.69E-06,9,IonXpress_058_NF001-centrifuge_report,Vibrio natriegens,database
0,9.66E-06,10,IonXpress_058_NF001-centrifuge_report,Aggregatibacter actinomycetemcomitans,database
0,6.38E-05,66,IonXpress_058_NF001-centrifuge_report,Haemophilus influenzae,database
5.47E-87,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,[Haemophilus] ducreyi,database
0,6.76E-06,7,IonXpress_058_NF001-centrifuge_report,Histophilus somni,database
0,8.69E-06,9,IonXpress_058_NF001-centrifuge_report,Aggregatibacter aphrophilus,database
0,6.76E-06,7,IonXpress_058_NF001-centrifuge_report,[Haemophilus] parasuis,database
0,1.16E-05,12,IonXpress_058_NF001-centrifuge_report,Pasteurella multocida,database
0,6.76E-06,7,IonXpress_058_NF001-centrifuge_report,Coxiella burnetii,database
0,6.76E-06,7,IonXpress_058_NF001-centrifuge_report,Rickettsia prowazekii,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Chlamydia trachomatis,database
0.00013085,2.71E-05,28,IonXpress_058_NF001-centrifuge_report,Bacteroides fragilis,database
1.58E-05,2.03E-05,21,IonXpress_058_NF001-centrifuge_report,Bacteroides thetaiotaomicron,database
4.35E-05,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Campylobacter gracilis,database
4.24E-05,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Porphyromonas gingivalis,database
0,0.000100472,104,IonXpress_058_NF001-centrifuge_report,Fusobacterium nucleatum,database
0,4.54E-05,47,IonXpress_058_NF001-centrifuge_report,Desulfovibrio vulgaris,database
0,1.16E-05,12,IonXpress_058_NF001-centrifuge_report,Desulfovibrio piger,database
0,0.000113997,118,IonXpress_058_NF001-centrifuge_report,Thiomonas intermedia,database
0,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Ehrlichia chaffeensis,database
0,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Herbaspirillum seropedicae,database
0,8.69E-06,9,IonXpress_058_NF001-centrifuge_report,Cellulophaga lytica,database
1.63E-05,0.000191284,198,IonXpress_058_NF001-centrifuge_report,Flavobacterium johnsoniae,database
0,6.18E-05,64,IonXpress_058_NF001-centrifuge_report,Flavobacterium columnare,database
0,7.73E-05,80,IonXpress_058_NF001-centrifuge_report,Rhodobacter sphaeroides,database
0,2.22E-05,23,IonXpress_058_NF001-centrifuge_report,Blastochloris viridis,database
0,1.84E-05,19,IonXpress_058_NF001-centrifuge_report,Porphyrobacter neustonensis,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Synechococcus elongatus,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Synechocystis sp. PCC 6714,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Synechocystis sp. PCC 6803,database
0,1.74E-05,18,IonXpress_058_NF001-centrifuge_report,Piscirickettsia salmonis,database
0.00020521,2.42E-05,25,IonXpress_058_NF001-centrifuge_report,Leuconostoc mesenteroides,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Leuconostoc lactis,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Pediococcus acidilactici,database
0,0.000124624,129,IonXpress_058_NF001-centrifuge_report,Dermacoccus nishinomiyaensis,database
0.000514393,0.000160369,166,IonXpress_058_NF001-centrifuge_report,Staphylococcus aureus,database
7.84E-05,3.09E-05,32,IonXpress_058_NF001-centrifuge_report,Staphylococcus carnosus,database
0.008006375,0.000467583,484,IonXpress_058_NF001-centrifuge_report,Staphylococcus epidermidis,database
0.00774113,0.000632782,655,IonXpress_058_NF001-centrifuge_report,Staphylococcus haemolyticus,database
0,1.84E-05,19,IonXpress_058_NF001-centrifuge_report,Staphylococcus hyicus,database
0,8.69E-06,9,IonXpress_058_NF001-centrifuge_report,Staphylococcus simulans,database
5.48E-05,6.18E-05,64,IonXpress_058_NF001-centrifuge_report,Staphylococcus xylosus,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Staphylococcus schleiferi,database
0.007547183,0.000728424,754,IonXpress_058_NF001-centrifuge_report,Streptococcus gordonii,database
0.000135886,8.12E-05,84,IonXpress_058_NF001-centrifuge_report,Streptococcus oralis,database
0.000173454,2.22E-05,23,IonXpress_058_NF001-centrifuge_report,Streptococcus salivarius,database
0,2.71E-05,28,IonXpress_058_NF001-centrifuge_report,Streptococcus suis,database
0.018519322,0.000674324,698,IonXpress_058_NF001-centrifuge_report,Streptococcus thermophilus,database
0,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Streptococcus mutans,database
2.47E-46,2.03E-05,21,IonXpress_058_NF001-centrifuge_report,Streptococcus agalactiae,database
0.003217059,0.000243452,252,IonXpress_058_NF001-centrifuge_report,Streptococcus pneumoniae,database
0,1.74E-05,18,IonXpress_058_NF001-centrifuge_report,Streptococcus pyogenes,database
0,1.06E-05,11,IonXpress_058_NF001-centrifuge_report,Streptococcus anginosus,database
0,1.45E-05,15,IonXpress_058_NF001-centrifuge_report,Streptococcus intermedius,database
1.55E-105,2.32E-05,24,IonXpress_058_NF001-centrifuge_report,Enterococcus faecalis,database
0.000206045,4.44E-05,46,IonXpress_058_NF001-centrifuge_report,Enterococcus faecium,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Enterococcus gallinarum,database
0,1.84E-05,19,IonXpress_058_NF001-centrifuge_report,Enterococcus hirae,database
0.004573997,0.000718763,744,IonXpress_058_NF001-centrifuge_report,Lactococcus lactis,database
0,1.16E-05,12,IonXpress_058_NF001-centrifuge_report,Planococcus kocurii,database
2.01E-56,7.73E-06,8,IonXpress_058_NF001-centrifuge_report,Aerococcus urinae,database
0.00018087,2.03E-05,21,IonXpress_058_NF001-centrifuge_report,Aerococcus viridans,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Bacillus amyloliquefaciens,database
0,1.06E-05,11,IonXpress_058_NF001-centrifuge_report,Bacillus anthracis,database
4.80E-05,7.92E-05,82,IonXpress_058_NF001-centrifuge_report,Bacillus cereus,database
0,2.13E-05,22,IonXpress_058_NF001-centrifuge_report,Bacillus coagulans,database
0,2.42E-05,25,IonXpress_058_NF001-centrifuge_report,Bacillus licheniformis,database
0,2.71E-05,28,IonXpress_058_NF001-centrifuge_report,Bacillus mycoides,database
0,4.06E-05,42,IonXpress_058_NF001-centrifuge_report,Paenibacillus polymyxa,database
0,1.93E-05,20,IonXpress_058_NF001-centrifuge_report,Bacillus pumilus,database
0,2.71E-05,28,IonXpress_058_NF001-centrifuge_report,Lysinibacillus sphaericus,database
0,3.57E-05,37,IonXpress_058_NF001-centrifuge_report,Bacillus subtilis,database
0,9.76E-05,101,IonXpress_058_NF001-centrifuge_report,Bacillus thuringiensis,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Bacillus atrophaeus,database
0,8.69E-06,9,IonXpress_058_NF001-centrifuge_report,Sporosarcina psychrophila,database
0,2.22E-05,23,IonXpress_058_NF001-centrifuge_report,Bacillus simplex,database
0,1.16E-05,12,IonXpress_058_NF001-centrifuge_report,Bacillus smithii,database
0,1.55E-05,16,IonXpress_058_NF001-centrifuge_report,Virgibacillus halodenitrificans,database
0,0.00014781,153,IonXpress_058_NF001-centrifuge_report,Clostridium botulinum,database
0,2.99E-05,31,IonXpress_058_NF001-centrifuge_report,Clostridium butyricum,database
1.618e-320,3.57E-05,37,IonXpress_058_NF001-centrifuge_report,Clostridioides difficile,database
0,2.99E-05,31,IonXpress_058_NF001-centrifuge_report,Clostridium perfringens,database
0,9.66E-06,10,IonXpress_058_NF001-centrifuge_report,Acetoanaerobium sticklandii,database
0,2.03E-05,21,IonXpress_058_NF001-centrifuge_report,Clostridium tyrobutyricum,database
0,3.86E-05,40,IonXpress_058_NF001-centrifuge_report,Clostridium beijerinckii,database
0,7.73E-06,8,IonXpress_058_NF001-centrifuge_report,Moorella thermoacetica,database
0,1.55E-05,16,IonXpress_058_NF001-centrifuge_report,Clostridium kluyveri,database
0,5.31E-05,55,IonXpress_058_NF001-centrifuge_report,Clostridium scatologenes,database
0,3.09E-05,32,IonXpress_058_NF001-centrifuge_report,Clostridium estertheticum,database
0,4.64E-05,48,IonXpress_058_NF001-centrifuge_report,Clostridium baratii,database
0,1.55E-05,16,IonXpress_058_NF001-centrifuge_report,Sporosarcina ureae,database
0,6.09E-05,63,IonXpress_058_NF001-centrifuge_report,Leifsonia xyli,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Lactobacillus brevis,database
0,1.16E-05,12,IonXpress_058_NF001-centrifuge_report,Lactobacillus delbrueckii,database
0.000411093,2.03E-05,21,IonXpress_058_NF001-centrifuge_report,Lactobacillus helveticus,database
3.14E-05,1.55E-05,16,IonXpress_058_NF001-centrifuge_report,Lactobacillus plantarum,database
0,1.55E-05,16,IonXpress_058_NF001-centrifuge_report,Lactobacillus gasseri,database
3.80E-05,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Lactobacillus paracasei,database
0,1.06E-05,11,IonXpress_058_NF001-centrifuge_report,Lactobacillus reuteri,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Lactobacillus acetotolerans,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Lactobacillus amylovorus,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Lactobacillus fermentum,database
0,1.26E-05,13,IonXpress_058_NF001-centrifuge_report,Lactobacillus salivarius,database
0,5.51E-05,57,IonXpress_058_NF001-centrifuge_report,Listeria monocytogenes,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Erysipelothrix rhusiopathiae,database
8.31E-05,3.09E-05,32,IonXpress_058_NF001-centrifuge_report,Actinomyces odontolyticus,database
3.18E-05,2.22E-05,23,IonXpress_058_NF001-centrifuge_report,Bifidobacterium longum,database
5.81E-05,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Bifidobacterium adolescentis,database
0.000450341,1.74E-05,18,IonXpress_058_NF001-centrifuge_report,Bifidobacterium bifidum,database
0,1.06E-05,11,IonXpress_058_NF001-centrifuge_report,Bifidobacterium angulatum,database
0.000128575,9.66E-06,10,IonXpress_058_NF001-centrifuge_report,Bifidobacterium breve,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Bifidobacterium coryneforme,database
0,2.80E-05,29,IonXpress_058_NF001-centrifuge_report,Brevibacterium linens,database
0,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Corynebacterium stationis,database
0,2.99E-05,31,IonXpress_058_NF001-centrifuge_report,Cellulosimicrobium cellulans,database
0,7.73E-06,8,IonXpress_058_NF001-centrifuge_report,Corynebacterium diphtheriae,database
0,6.76E-06,7,IonXpress_058_NF001-centrifuge_report,Corynebacterium glutamicum,database
7.02E-39,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Corynebacterium pseudotuberculosis,database
0,1.93E-05,20,IonXpress_058_NF001-centrifuge_report,Eubacterium limosum,database
7.59E-05,1.16E-05,12,IonXpress_058_NF001-centrifuge_report,Propionibacterium freudenreichii,database
0.114156,0.003213182,3326,IonXpress_058_NF001-centrifuge_report,Cutibacterium acnes,database
2.72E-05,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Acidipropionibacterium acidipropionici,database
0,3.57E-05,37,IonXpress_058_NF001-centrifuge_report,Mycobacterium avium,database
0,1.35E-05,14,IonXpress_058_NF001-centrifuge_report,Mycobacterium fortuitum,database
0,2.80E-05,29,IonXpress_058_NF001-centrifuge_report,Mycobacterium phlei,database
0,3.67E-05,38,IonXpress_058_NF001-centrifuge_report,Mycobacterium smegmatis,database
0,0.000164234,170,IonXpress_058_NF001-centrifuge_report,Mycobacterium tuberculosis,database
0,4.54E-05,47,IonXpress_058_NF001-centrifuge_report,Mycobacterium aurum,database
0.00011123,2.80E-05,29,IonXpress_058_NF001-centrifuge_report,Rhodococcus erythropolis,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Streptomyces albus,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Streptomyces ambofaciens,database
0,6.96E-05,72,IonXpress_058_NF001-centrifuge_report,Streptomyces aureofaciens,database
0,1.84E-05,19,IonXpress_058_NF001-centrifuge_report,Streptomyces clavuligerus,database
0,1.55E-05,16,IonXpress_058_NF001-centrifuge_report,Streptomyces glaucescens,database
0,4.06E-05,42,IonXpress_058_NF001-centrifuge_report,Streptomyces hygroscopicus,database
0,2.71E-05,28,IonXpress_058_NF001-centrifuge_report,Streptomyces lincolnensis,database
0,8.69E-06,9,IonXpress_058_NF001-centrifuge_report,Streptomyces reticuli,database
0,1.35E-05,14,IonXpress_058_NF001-centrifuge_report,Streptomyces violaceoruber,database
2.42E-05,2.51E-05,26,IonXpress_058_NF001-centrifuge_report,Streptomyces albireticuli,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Nocardiopsis dassonvillei,database
0,4.64E-05,48,IonXpress_058_NF001-centrifuge_report,Aeromicrobium erythreum,database
0,7.54E-05,78,IonXpress_058_NF001-centrifuge_report,Pimelobacter simplex,database
0,0.000100472,104,IonXpress_058_NF001-centrifuge_report,Gordonia terrae,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Mycoplasma arginini,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Mycoplasma capricolum,database
0,1.06E-05,11,IonXpress_058_NF001-centrifuge_report,Mycoplasma gallisepticum,database
0,1.35E-05,14,IonXpress_058_NF001-centrifuge_report,Mycoplasma hominis,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Mycoplasma hyopneumoniae,database
0,1.74E-05,18,IonXpress_058_NF001-centrifuge_report,Mycoplasma hyorhinis,database
0,1.74E-05,18,IonXpress_058_NF001-centrifuge_report,Mycoplasma mycoides,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Mycoplasma pneumoniae,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Mycoplasma agalactiae,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Mycoplasma californicum,database
0,1.35E-05,14,IonXpress_058_NF001-centrifuge_report,Spiroplasma citri,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Methanobacterium formicicum,database
0,7.73E-06,8,IonXpress_058_NF001-centrifuge_report,Methanohalophilus halophilus,database
0,8.69E-06,9,IonXpress_058_NF001-centrifuge_report,Methanosarcina mazei,database
0,7.73E-06,8,IonXpress_058_NF001-centrifuge_report,Sulfolobus solfataricus,database
0,1.16E-05,12,IonXpress_058_NF001-centrifuge_report,Thermoanaerobacter kivui,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Candidatus Sodalis,database
0,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Fervidobacterium islandicum,database
0.000176523,1.55E-05,16,IonXpress_058_NF001-centrifuge_report,Gardnerella vaginalis,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Variola virus,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Raccoonpox virus,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Orf virus,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Fowlpox virus,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Swinepox virus,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Human alphaherpesvirus 1,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Human alphaherpesvirus 2,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Macacine alphaherpesvirus 1,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Saimiriine alphaherpesvirus 1,database
0,6.76E-06,7,IonXpress_058_NF001-centrifuge_report,Human betaherpesvirus 5,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Saimiriine gammaherpesvirus 2,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Spodoptera exigua multiple nucleopolyhedrovirus,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Spodoptera frugiperda multiple nucleopolyhedrovirus,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Campoletis sonorensis ichnovirus,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Paramecium bursaria Chlorella virus 1,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Xipapillomavirus 1,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Human papillomavirus type 4,database
0.00248474,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Enterobacteria phage T7,database
0,7.73E-06,8,IonXpress_058_NF001-centrifuge_report,Digitaria streak virus,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Human orthopneumovirus,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Vesicular stomatitis New Jersey virus,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Bovine ephemeral fever virus,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Human immunodeficiency virus 1,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Baboon endogenous virus strain M7,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Apple chlorotic leaf spot virus,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Soybean mosaic virus,database
0,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Clostridium phage c-st,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Streptococcus phage EJ-1,database
0,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Dactylococcopsis salina,database
0,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Bifidobacterium animalis,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Corynebacterium flavescens,database
0,1.35E-05,14,IonXpress_058_NF001-centrifuge_report,Lysinibacillus fusiformis,database
4.78E-53,3.19E-05,33,IonXpress_058_NF001-centrifuge_report,Staphylococcus lugdunensis,database
0.001206345,0.000379669,393,IonXpress_058_NF001-centrifuge_report,Streptococcus mitis,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Lactobacillus curvatus,database
0,1.06E-05,11,IonXpress_058_NF001-centrifuge_report,Nostoc sp. PCC 7524,database
0,1.26E-05,13,IonXpress_058_NF001-centrifuge_report,Neisseria weaveri,database
1.57E-05,6.38E-05,66,IonXpress_058_NF001-centrifuge_report,Burkholderia gladioli,database
0,9.66E-06,10,IonXpress_058_NF001-centrifuge_report,Alteromonas macleodii,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Francisella philomiragia,database
0,7.73E-06,8,IonXpress_058_NF001-centrifuge_report,Prevotella intermedia,database
2.32E-05,1.84E-05,19,IonXpress_058_NF001-centrifuge_report,Cronobacter sakazakii,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Yersinia kristensenii,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Vibrio nigripulchritudo,database
0,2.03E-05,21,IonXpress_058_NF001-centrifuge_report,Cobetia marina,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Amsacta moorei entomopoxvirus,database
6.44E-05,0.000119794,124,IonXpress_058_NF001-centrifuge_report,Burkholderia pseudomallei,database
0,6.76E-06,7,IonXpress_058_NF001-centrifuge_report,Leptospira alstonii,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Camelpox virus,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Volepox virus,database
0,1.45E-05,15,IonXpress_058_NF001-centrifuge_report,Campylobacter helveticus,database
0,1.26E-05,13,IonXpress_058_NF001-centrifuge_report,Mycoplasma bovis,database
2.06E-83,0.000131387,136,IonXpress_058_NF001-centrifuge_report,Kluyveromyces lactis,database
0,4.15E-05,43,IonXpress_058_NF001-centrifuge_report,Clostridium argentinense,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,[Clostridium] cellulosi,database
0.000407427,3.19E-05,33,IonXpress_058_NF001-centrifuge_report,Staphylococcus saprophyticus,database
0,1.64E-05,17,IonXpress_058_NF001-centrifuge_report,Methylobacterium zatmanii,database
0.000220236,6.57E-05,68,IonXpress_058_NF001-centrifuge_report,Acinetobacter haemolyticus,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Moraxella ovis,database
0,5.99E-05,62,IonXpress_058_NF001-centrifuge_report,Rhizobium etli,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Brucella melitensis,database
9.31E-05,2.13E-05,22,IonXpress_058_NF001-centrifuge_report,Veillonella parvula,database
0,9.66E-06,10,IonXpress_058_NF001-centrifuge_report,Pectobacterium atrosepticum,database
0,4.83E-06,5,IonXpress_058_NF001-centrifuge_report,Yersinia rohdei,database
0,1.06E-05,11,IonXpress_058_NF001-centrifuge_report,Yersinia ruckeri,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Borreliella garinii,database
0,1.16E-05,12,IonXpress_058_NF001-centrifuge_report,Pelobacter acetylenicus,database
0,6.76E-06,7,IonXpress_058_NF001-centrifuge_report,Mycoplasma canadense,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Mycoplasma canis,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Lactococcus virus sk1,database
0.0089512,4.64E-05,48,IonXpress_058_NF001-centrifuge_report,Lactococcus virus c2,database
0,6.28E-05,65,IonXpress_058_NF001-centrifuge_report,Amycolatopsis orientalis,database
0,6.18E-05,64,IonXpress_058_NF001-centrifuge_report,Clavibacter michiganensis,database
0,0.000111099,115,IonXpress_058_NF001-centrifuge_report,Achromobacter denitrificans,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Synechococcus sp. WH 7803,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Human betaherpesvirus 6B,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Sorghum mosaic virus,database
0,1.35E-05,14,IonXpress_058_NF001-centrifuge_report,Cutibacterium avidum,database
0,9.66E-06,10,IonXpress_058_NF001-centrifuge_report,Parvimonas micra,database
0,5.12E-05,53,IonXpress_058_NF001-centrifuge_report,Sphingopyxis macrogoltabida,database
0.000160567,0.000540039,559,IonXpress_058_NF001-centrifuge_report,Pseudomonas viridiflava,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Caviid betaherpesvirus 2,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Murid gammaherpesvirus 4,database
0,9.66E-06,10,IonXpress_058_NF001-centrifuge_report,Rathayibacter tritici,database
0.000872,0.00017486,181,IonXpress_058_NF001-centrifuge_report,Anoxybacillus flavithermus,database
0,1.16E-05,12,IonXpress_058_NF001-centrifuge_report,Geobacillus thermodenitrificans,database
0,3.86E-06,4,IonXpress_058_NF001-centrifuge_report,Geobacillus thermoleovorans,database
5.45E-05,1.26E-05,13,IonXpress_058_NF001-centrifuge_report,Lactobacillus johnsonii,database
0,7.73E-06,8,IonXpress_058_NF001-centrifuge_report,Komagataeibacter europaeus,database
0.0017292,0.00114094,1181,IonXpress_058_NF001-centrifuge_report,Moraxella osloensis,database
1.25E-61,3.19E-05,33,IonXpress_058_NF001-centrifuge_report,Riemerella anatipestifer,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Mycoplasma virus P1,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Bovine alphaherpesvirus 5,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Cryptophlebia leucotreta granulovirus,database
0,1.26E-05,13,IonXpress_058_NF001-centrifuge_report,Simbu orthobunyavirus,database
0,7.73E-06,8,IonXpress_058_NF001-centrifuge_report,Acholeplasma oculi,database
0,2.32E-05,24,IonXpress_058_NF001-centrifuge_report,Citrobacter amalonaticus,database
0,1.93E-06,2,IonXpress_058_NF001-centrifuge_report,Haloferax gibbonsii,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Corynebacterium kutscheri,database
0,2.80E-05,29,IonXpress_058_NF001-centrifuge_report,Rhodovulum sulfidophilum,database
0,7.92E-05,82,IonXpress_058_NF001-centrifuge_report,Lactococcus virus bIL67,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Lymphocystis disease virus 1,database
0,4.64E-05,48,IonXpress_058_NF001-centrifuge_report,Clostridium saccharoperbutylacetonicum,database
0.000292844,9.66E-05,100,IonXpress_058_NF001-centrifuge_report,Microbacterium aurum,database
2.64E-05,1.93E-05,20,IonXpress_058_NF001-centrifuge_report,Mycobacterium abscessus,database
0,2.13E-05,22,IonXpress_058_NF001-centrifuge_report,Wigglesworthia glossinidia,database
0,6.47E-05,67,IonXpress_058_NF001-centrifuge_report,Nocardia farcinica,database
0,3.19E-05,33,IonXpress_058_NF001-centrifuge_report,Nocardia seriolae,database
0,5.80E-06,6,IonXpress_058_NF001-centrifuge_report,Helicobacter bilis,database
0,6.76E-06,7,IonXpress_058_NF001-centrifuge_report,Candidatus Phytoplasma mali,database
0,5.41E-05,56,IonXpress_058_NF001-centrifuge_report,Rhodococcus opacus,database
0,4.06E-05,42,IonXpress_058_NF001-centrifuge_report,Sinomonas atrocyanea,database
0,3.48E-05,36,IonXpress_058_NF001-centrifuge_report,Streptomyces pristinaespiralis,database
0,2.90E-06,3,IonXpress_058_NF001-centrifuge_report,Ureaplasma parvum,database
0,9.66E-07,1,IonXpress_058_NF001-centrifuge_report,Cotesia congregata bracovirus,database
0,2.03E-05,21,IonXpress_058_NF001-centrifuge_report,Mesorhizobium ciceri,database
