abundance,pct,reads,sample,tax_name
0,1.46E-05,178,Patient3,Sphingorhabdus sp. M41
1.02E-05,3.45E-06,42,Patient3,Arthrobacter sp. ZXY-2
0,1.66E-05,202,Patient3,Gammaproteobacteria bacterium TR3.2
0,9.86E-07,12,Patient3,Streptococcus pantholopis
1.95E-05,4.93E-07,6,Patient3,Enterobacter cloacae complex 'Hoffmann cluster III'
3.92E-06,1.15E-06,14,Patient3,Enterobacter cloacae complex 'Hoffmann cluster IV'
0,8.22E-08,1,Patient3,Geobacillus sp. JS12
0.00295144,8.22E-06,100,Patient3,Shigella sp. PAMC 28760
0,8.22E-08,1,Patient3,Streptococcus halotolerans
0,2.47E-06,30,Patient3,Colwellia sp. PAMC 20917
0,8.22E-08,1,Patient3,Gordonia phage BetterKatz
0,1.07E-06,13,Patient3,Gordonia phage Lucky10
0,2.47E-07,3,Patient3,Gordonia phage Obliviate
0,7.40E-07,9,Patient3,Gordonia phage Phinally
0,1.64E-07,2,Patient3,Gordonia phage SoilAssassin
0,4.85E-06,59,Patient3,Marinobacterium sp. ST58-10
0,2.79E-06,34,Patient3,Edwardsiella anguillarum
0,8.63E-06,105,Patient3,Desulfuromonas sp. DDH964
0,9.04E-07,11,Patient3,Streptococcus marmotae
0,8.22E-08,1,Patient3,Bacillus sp. IHB B 7164
2.34E-05,1.86E-05,226,Patient3,Brevundimonas sp. GW460-12-10-14-LB2
0,2.47E-07,3,Patient3,Enterobacter sp. ODB01
0,2.14E-06,26,Patient3,Lachnoclostridium sp. YL32
0,3.04E-06,37,Patient3,Ruminiclostridium sp. KB18
0,7.40E-07,9,Patient3,Parabacteroides sp. YL27
0,2.63E-06,32,Patient3,Burkholderiales bacterium YL45
0,1.40E-06,17,Patient3,Erysipelotrichaceae bacterium I46
8.68E-06,0.000150701,1834,Patient3,Polynucleobacter duraquae
3.52E-131,3.29E-07,4,Patient3,Bacillus sp. FJAT-14266
0,8.22E-08,1,Patient3,Gordonia phage McGonagall
0,1.64E-07,2,Patient3,Gordonia phage Wizard
8.08E-06,3.32E-05,404,Patient3,Opitutaceae bacterium IG16b
0,1.48E-05,180,Patient3,Streptomyces sp. RTd22
1.46E-05,5.71E-05,695,Patient3,Acidovorax sp. RAC01
0,1.42E-05,173,Patient3,Sinorhizobium sp. RAC02
3.28E-05,3.68E-05,448,Patient3,Blastomonas sp. RAC04
0,8.71E-06,106,Patient3,Agrobacterium sp. RAC06
1.48E-05,5.61E-05,683,Patient3,Hydrogenophaga sp. RAC07
5.58E-06,2.72E-05,331,Patient3,Bosea sp. RAC05
6.52E-06,3.53E-05,429,Patient3,Methyloversatilis sp. RAC08
0.000116744,4.68E-05,569,Patient3,Sphingobium sp. RAC03
0,3.29E-07,4,Patient3,Pseudomonas phage NP1
3.00E-05,5.75E-06,70,Patient3,Exiguobacterium sp. U13-1
0,8.63E-06,105,Patient3,Arthrobacter sp. U41
0,8.87E-06,108,Patient3,Streptomyces sp. SAT1
0,3.94E-06,48,Patient3,Lutibacter sp. LPB0138
1.83E-05,2.18E-05,265,Patient3,Rhodobacter sp. LPB0142
0,6.98E-06,85,Patient3,Arachidicoccus sp. BS20
0,8.22E-08,1,Patient3,Morganella phage vB_MmoM_MP1
0,8.22E-08,1,Patient3,Erwinia phage vB_EamP_Frozen
3.04E-33,7.07E-06,86,Patient3,Pseudomonas sp. A3(2016)
0,8.22E-07,10,Patient3,haloarchaeon HTSR1
0.000246763,4.31E-05,524,Patient3,Sphingobium sp. EP60837
0,8.22E-08,1,Patient3,Golden shiner totivirus
0,5.83E-06,71,Patient3,Pseudomonas sp. TCU-HL1
0,2.63E-06,32,Patient3,Halothiobacillus sp. LS2
1.13E-149,2.96E-06,36,Patient3,Enterobacter sp. HK169
0,2.38E-06,29,Patient3,Prosthecochloris sp. CIB 2401
1.96E-05,7.31E-06,89,Patient3,Rhizobium sp. S41
3.69E-112,1.23E-06,15,Patient3,Enterobacter cloacae complex sp. 35734
0,8.22E-08,1,Patient3,Streptomyces phage Nanodon
0,8.22E-08,1,Patient3,Pseudomonas phage Andromeda
0,2.47E-07,3,Patient3,Bacillus phage DirtyBetty
0,3.04E-06,37,Patient3,Marinobacter sp. Hb8
0,2.37E-05,288,Patient3,Mycobacterium sp. djl-10
0,1.64E-07,2,Patient3,Erwinia phage vB_EamM_Huxley
0,2.14E-06,26,Patient3,Selenomonas sp. oral taxon 920
0,1.40E-06,17,Patient3,Brucella sp. 141012304
0,2.47E-07,3,Patient3,Gordonia phage Hedwig
0,4.93E-07,6,Patient3,Gordonia phage Nyceirae
0,2.47E-07,3,Patient3,Gordonia phage Twister6
0,2.47E-07,3,Patient3,Gordonia phage Zirinka
0,1.23E-06,15,Patient3,Streptococcus himalayensis
0,1.07E-06,13,Patient3,Anaerolineaceae bacterium oral taxon 439
0,6.57E-07,8,Patient3,Sulfolobus sp. A20
0,2.47E-07,3,Patient3,Mycobacterium phage Tonenili
3.33E-44,8.22E-08,1,Patient3,Bacillus sp. ABP14
0,2.45E-05,298,Patient3,Porphyrobacter sp. LM 6
0,5.75E-07,7,Patient3,Spiroplasma sp. TU-14
2.46E-05,2.45E-05,298,Patient3,Stenotrophomonas sp. LM091
2.52E-101,2.47E-07,3,Patient3,Klebsiella sp. LTGPAF-6F
0,8.22E-08,1,Patient3,Pectobacterium parmentieri
0,1.18E-05,143,Patient3,Curtobacterium sp. BH-2-1-1
0,3.78E-06,46,Patient3,Hyphomonas sp. Mor2
0,1.86E-05,226,Patient3,Jeongeupia sp. USM3
0,1.61E-05,196,Patient3,Microbacterium sp. BH3-3-3
0,7.40E-07,9,Patient3,Actinomyces sp. VUL4_3
0,8.22E-08,1,Patient3,Botrytis cinerea endornavirus 1
0,1.71E-05,47,Patient1,Azorhizobium caulinodans
0,2.18E-06,6,Patient1,Buchnera aphidicola
0,9.80E-06,27,Patient1,Cellulomonas gilvus
0,3.99E-06,11,Patient1,Pelobacter carbinolicus
2.77E-05,1.09E-06,3,Patient1,Shewanella putrefaciens
0,2.69E-05,74,Patient1,Myxococcus fulvus
0,9.80E-06,27,Patient1,Myxococcus xanthus
0,1.05E-05,29,Patient1,Stigmatella aurantiaca
0,1.71E-05,47,Patient1,Archangium gephyra
0,9.07E-06,25,Patient1,Chondromyces crocatus
0,4.10E-05,113,Patient1,Sorangium cellulosum
0,2.54E-06,7,Patient1,Cyclobacterium marinum
0,2.54E-06,7,Patient1,Runella slithyformis
0,1.81E-06,5,Patient1,Rubinisphaera brasiliensis
0,3.63E-06,10,Patient1,Planctopirus limnophila
0,5.81E-06,16,Patient1,Pirellula staleyi
0,6.53E-06,18,Patient1,Isosphaera pallida
0,7.26E-07,2,Patient1,Borreliella burgdorferi
0,3.63E-07,1,Patient1,Spirochaeta thermophila
0,3.63E-07,1,Patient1,Brachyspira hyodysenteriae
0,2.54E-06,7,Patient1,Treponema succinifaciens
0,7.26E-07,2,Patient1,Leptospira biflexa
0,7.26E-07,2,Patient1,Leptospira interrogans
0,3.63E-07,1,Patient1,Leptospira borgpetersenii
0,3.37E-05,93,Patient1,Azospirillum brasilense
0,3.23E-05,89,Patient1,Azospirillum lipoferum
0,2.54E-06,7,Patient1,Campylobacter coli
0,1.09E-06,3,Patient1,Campylobacter fetus
0,2.18E-06,6,Patient1,Campylobacter jejuni
0,1.45E-06,4,Patient1,Campylobacter concisus
0,1.09E-06,3,Patient1,Campylobacter curvus
0,3.63E-07,1,Patient1,Campylobacter lari
0,2.54E-06,7,Patient1,Helicobacter pylori
0,3.63E-07,1,Patient1,Helicobacter cinaedi
0,3.63E-07,1,Patient1,Helicobacter felis
0,3.63E-07,1,Patient1,Helicobacter mustelae
0,7.26E-07,2,Patient1,Pseudoalteromonas haloplanktis
0,3.27E-06,9,Patient1,Francisella tularensis
9.04E-100,8.13E-05,224,Patient1,Paracoccus denitrificans
0,1.45E-06,4,Patient1,Thermus aquaticus
5.94E-05,6.17E-06,17,Patient1,Thermus thermophilus
0.000127448,5.08E-06,14,Patient1,Meiothermus ruber
0,1.16E-05,32,Patient1,Xanthobacter autotrophicus
0.00713677,0.000330943,912,Patient1,Comamonas testosteroni
0.000198024,0.000848042,2337,Patient1,Pseudomonas aeruginosa
0,1.09E-06,3,Patient1,Pseudoalteromonas atlantica
1.89E-06,8.35E-05,230,Patient1,Burkholderia cepacia
0.217408,0.251780634,693847,Patient1,Pseudomonas fluorescens
0.000107926,0.000313525,864,Patient1,Pseudomonas fragi
2.03E-103,0.000270343,745,Patient1,Pseudomonas mendocina
0.00172176,0.002869626,7908,Patient1,Pseudomonas putida
0,7.00E-05,193,Patient1,Ralstonia solanacearum
0.000439005,0.000506575,1396,Patient1,Pseudomonas stutzeri
0.000525161,0.001227248,3382,Patient1,Pseudomonas syringae
0.000934605,0.000123741,341,Patient1,Ralstonia pickettii
0.000498619,9.51E-05,262,Patient1,Pseudomonas pseudoalcaligenes
3.60E-05,1.85E-05,51,Patient1,Burkholderia glumae
0.0046199,0.000269254,742,Patient1,Xanthomonas campestris
0,4.72E-05,130,Patient1,Xanthomonas translucens
0,1.20E-05,33,Patient1,Xanthomonas citri
0,3.19E-05,88,Patient1,Xanthomonas oryzae
0,9.29E-05,256,Patient1,Azotobacter chroococcum
0,7.87E-05,217,Patient1,Azotobacter vinelandii
5.75E-05,2.29E-05,63,Patient1,Agrobacterium tumefaciens
0,1.49E-05,41,Patient1,Agrobacterium vitis
0,3.16E-05,87,Patient1,Bradyrhizobium japonicum
0,1.74E-05,48,Patient1,Bradyrhizobium sp.
0,8.71E-06,24,Patient1,Sinorhizobium fredii
0,2.39E-05,66,Patient1,Mesorhizobium loti
0,9.07E-06,25,Patient1,Sinorhizobium meliloti
0,5.08E-05,140,Patient1,Rhizobium leguminosarum
0,1.09E-05,30,Patient1,Rhizobium phaseoli
0,9.07E-06,25,Patient1,Rhizobium tropici
2.05E-05,2.61E-05,72,Patient1,Neorhizobium galegae
0.000104762,2.18E-06,6,Patient1,Methylobacillus flagellatus
4.27E-05,4.54E-05,125,Patient1,Methylobacterium extorquens
0,1.12E-05,31,Patient1,Methylococcus capsulatus
0,2.54E-06,7,Patient1,Acetobacter pasteurianus
0,1.38E-05,38,Patient1,Gluconobacter oxydans
0,1.81E-06,5,Patient1,Legionella pneumophila
0,3.63E-07,1,Patient1,Legionella hackeliae
0,1.09E-06,3,Patient1,Legionella longbeachae
0,3.63E-07,1,Patient1,Tatlockia micdadei
0.0019558,0.000217726,600,Patient1,Acinetobacter baumannii
0.00050858,1.85E-05,51,Patient1,Moraxella catarrhalis
0,2.18E-06,6,Patient1,Neisseria gonorrhoeae
0,9.80E-06,27,Patient1,Neisseria lactamica
0,2.61E-05,72,Patient1,Neisseria meningitidis
0,8.71E-06,24,Patient1,Neisseria elongata
0,2.90E-06,8,Patient1,Thermomicrobium roseum
0,3.63E-07,1,Patient1,Kingella kingae
0,6.53E-06,18,Patient1,Alcaligenes faecalis
2.17E-54,2.61E-05,72,Patient1,Bordetella bronchiseptica
5.48E-05,3.99E-06,11,Patient1,Bordetella parapertussis
0,1.02E-05,28,Patient1,Bordetella pertussis
0,4.72E-06,13,Patient1,Bordetella avium
0,5.44E-06,15,Patient1,Acidiphilium cryptum
2.81E-05,6.53E-06,18,Patient1,Ochrobactrum anthropi
0,3.99E-06,11,Patient1,Beijerinckia indica
0,1.52E-05,42,Patient1,Chromobacterium violaceum
0,2.54E-06,7,Patient1,Zymomonas mobilis
5.58E-05,1.05E-05,29,Patient1,Citrobacter koseri
4.12E-36,1.12E-05,31,Patient1,Citrobacter freundii
0.000140858,2.54E-05,70,Patient1,[Enterobacter] aerogenes
0.00046494,3.70E-05,102,Patient1,Pantoea agglomerans
0.000818776,2.69E-05,74,Patient1,Enterobacter cloacae
0,1.09E-06,3,Patient1,Erwinia amylovora
8.18E-05,1.49E-05,41,Patient1,Pantoea ananatis
0,1.05E-05,29,Patient1,Pectobacterium carotovorum
5.46E-05,1.20E-05,33,Patient1,Escherichia coli
0,3.27E-06,9,Patient1,Shimwellia blattae
0,1.45E-06,4,Patient1,Escherichia fergusonii
0,1.85E-05,51,Patient1,Hafnia alvei
0.000643356,0.000139707,385,Patient1,Klebsiella oxytoca
0.000292622,4.39E-05,121,Patient1,Klebsiella pneumoniae
0,3.63E-07,1,Patient1,Morganella morganii
0,7.26E-07,2,Patient1,Providencia stuartii
4.98E-05,2.25E-05,62,Patient1,Serratia liquefaciens
2.50E-46,7.15E-05,197,Patient1,Serratia marcescens
0,3.63E-07,1,Patient1,Shigella flexneri
0,1.09E-06,3,Patient1,Xenorhabdus nematophila
0,6.89E-06,19,Patient1,Yersinia enterocolitica
0.000379105,1.45E-05,40,Patient1,Yersinia intermedia
0,2.18E-06,6,Patient1,Yersinia pestis
0,1.09E-06,3,Patient1,Yersinia pseudotuberculosis
0,7.26E-07,2,Patient1,Edwardsiella tarda
5.10E-05,7.22E-05,199,Patient1,Aeromonas hydrophila
0,7.98E-06,22,Patient1,Aeromonas salmonicida
0.000137403,1.27E-05,35,Patient1,Aeromonas media
0,2.54E-06,7,Patient1,Aeromonas schubertii
5.38E-54,2.29E-05,63,Patient1,Aeromonas veronii
0,7.26E-07,2,Patient1,Vibrio alginolyticus
0,2.90E-06,8,Patient1,Vibrio cholerae
0,3.63E-07,1,Patient1,Vibrio harveyi
0,4.72E-06,13,Patient1,Vibrio parahaemolyticus
0,1.81E-06,5,Patient1,Vibrio vulnificus
0,3.99E-06,11,Patient1,Grimontia hollisae
0,1.81E-06,5,Patient1,Vibrio mimicus
0,3.63E-06,10,Patient1,Vibrio fluvialis
0,3.63E-06,10,Patient1,Vibrio campbellii
0,1.09E-06,3,Patient1,Vibrio natriegens
0,3.63E-07,1,Patient1,Plesiomonas shigelloides
0,2.54E-06,7,Patient1,Aggregatibacter actinomycetemcomitans
0,1.81E-06,5,Patient1,Actinobacillus pleuropneumoniae
0,3.63E-07,1,Patient1,Actinobacillus suis
0,3.63E-07,1,Patient1,Actinobacillus equuli
0,1.78E-05,49,Patient1,Haemophilus influenzae
0.000315277,2.18E-05,60,Patient1,Haemophilus parainfluenzae
0,3.99E-06,11,Patient1,[Haemophilus] ducreyi
0,5.44E-06,15,Patient1,Histophilus somni
0,2.18E-06,6,Patient1,Aggregatibacter aphrophilus
0,1.81E-06,5,Patient1,[Haemophilus] parasuis
0,1.81E-06,5,Patient1,Pasteurella multocida
0,1.45E-06,4,Patient1,Gallibacterium anatis
0,3.63E-07,1,Patient1,Anaplasma marginale
0,1.45E-06,4,Patient1,Bartonella bacilliformis
0,1.45E-06,4,Patient1,Coxiella burnetii
0,1.45E-06,4,Patient1,Orientia tsutsugamushi
0,7.26E-07,2,Patient1,Rickettsia australis
0,3.63E-07,1,Patient1,Rickettsia canadensis
0,3.63E-07,1,Patient1,Bartonella quintana
0,3.63E-07,1,Patient1,Chlamydia trachomatis
0.000117718,9.43E-06,26,Patient1,Bacteroides fragilis
2.06E-05,5.08E-06,14,Patient1,Bacteroides thetaiotaomicron
5.10E-05,2.90E-06,8,Patient1,Bacteroides vulgatus
0,7.26E-07,2,Patient1,Parabacteroides distasonis
5.77E-05,7.26E-07,2,Patient1,Campylobacter gracilis
0,7.26E-07,2,Patient1,Sebaldella termitidis
0,3.63E-07,1,Patient1,Campylobacter ureolyticus
0,7.26E-07,2,Patient1,Fibrobacter succinogenes
0,3.27E-06,9,Patient1,Porphyromonas gingivalis
0,1.09E-06,3,Patient1,Prevotella ruminicola
0,7.26E-07,2,Patient1,Wolinella succinogenes
0,1.05E-05,29,Patient1,Fusobacterium nucleatum
0,2.90E-06,8,Patient1,Syntrophomonas wolfei
0,7.26E-07,2,Patient1,Dichelobacter nodosus
0,3.27E-06,9,Patient1,Desulfovibrio africanus
0,5.44E-06,15,Patient1,Desulfovibrio desulfuricans
0,3.63E-07,1,Patient1,Desulfovibrio salexigens
0,1.56E-05,43,Patient1,Desulfovibrio vulgaris
0,4.72E-06,13,Patient1,Desulfobulbus propionicus
0,1.81E-06,5,Patient1,Desulfomicrobium baculatum
0,2.18E-06,6,Patient1,Megasphaera elsdenii
0,5.08E-06,14,Patient1,Nitrobacter hamburgensis
0,1.81E-06,5,Patient1,Nitrobacter winogradskyi
0,7.26E-07,2,Patient1,Nitrosomonas europaea
0,1.45E-06,4,Patient1,Nitrosomonas eutropha
0,1.02E-05,28,Patient1,Acidithiobacillus ferrooxidans
0,1.42E-05,39,Patient1,Starkeya novella
0,1.63E-05,45,Patient1,Thiomonas intermedia
0,3.99E-06,11,Patient1,Halothiobacillus neapolitanus
0,1.09E-06,3,Patient1,Francisella persica
0,2.54E-06,7,Patient1,Bdellovibrio bacteriovorus
0,2.72E-05,75,Patient1,Herbaspirillum seropedicae
0,1.45E-06,4,Patient1,Selenomonas ruminantium
0,5.44E-06,15,Patient1,Cellulophaga lytica
0,3.63E-06,10,Patient1,Pedobacter heparinus
0,7.26E-06,20,Patient1,Cytophaga hutchinsonii
2.35E-05,6.28E-05,173,Patient1,Flavobacterium johnsoniae
0,1.45E-06,4,Patient1,Solitalea canadensis
0,1.23E-05,34,Patient1,Flavobacterium columnare
0,2.18E-06,6,Patient1,Flexibacter litoralis
0,1.45E-06,4,Patient1,Marivirga tractuosa
0,2.54E-06,7,Patient1,Saprospira grandis
0,3.63E-06,10,Patient1,Weeksella virosa
0,2.18E-06,6,Patient1,Capnocytophaga ochracea
0,4.35E-06,12,Patient1,Allochromatium vinosum
0,6.53E-06,18,Patient1,Halorhodospira halophila
0,2.36E-05,65,Patient1,Rhodobacter capsulatus
0,5.66E-05,156,Patient1,Rhodobacter sphaeroides
0,9.43E-06,26,Patient1,Rhodomicrobium vannielii
2.43E-05,9.73E-05,268,Patient1,Rhodopseudomonas palustris
0,6.53E-06,18,Patient1,Blastochloris viridis
0,9.07E-06,25,Patient1,Pararhodospirillum photometricum
0,7.62E-06,21,Patient1,Rhodospirillum rubrum
0,3.27E-06,9,Patient1,Chlorobium limicola
0,3.63E-07,1,Patient1,Chlorobium phaeovibrioides
0,4.72E-06,13,Patient1,Chlorobium phaeobacteroides
0,3.63E-07,1,Patient1,Chlorobaculum tepidum
0,3.63E-07,1,Patient1,Pelodictyon luteolum
0,1.09E-06,3,Patient1,Prosthecochloris aestuarii
0,8.35E-06,23,Patient1,Porphyrobacter neustonensis
0,3.63E-07,1,Patient1,Microcystis aeruginosa
0,7.26E-07,2,Patient1,Synechocystis sp. PCC 6714
0,3.63E-07,1,Patient1,Synechocystis sp. PCC 6803
0,2.18E-06,6,Patient1,Trichormus azollae
0,7.26E-07,2,Patient1,Anabaena cylindrica
0,7.26E-07,2,Patient1,Trichodesmium erythraeum
0,5.44E-06,15,Patient1,Prochlorococcus marinus
0,1.45E-06,4,Patient1,Nitrosococcus oceani
0,1.09E-06,3,Patient1,Nitrosospira multiformis
0,1.09E-06,3,Patient1,Piscirickettsia salmonis
6.69E-05,4.35E-06,12,Patient1,Leuconostoc gelidum
0.000535418,7.98E-06,22,Patient1,Leuconostoc mesenteroides
0,2.18E-06,6,Patient1,Oenococcus oeni
7.42E-05,7.26E-06,20,Patient1,Leuconostoc carnosum
0,3.63E-07,1,Patient1,Pediococcus pentosaceus
6.62E-05,9.07E-06,25,Patient1,Finegoldia magna
0,2.18E-06,6,Patient1,Ruminococcus albus
0.00930946,0.000615075,1695,Patient1,Micrococcus luteus
0,5.30E-05,146,Patient1,Dermacoccus nishinomiyaensis
0.00341458,0.000138619,382,Patient1,Kytococcus sedentarius
0.000408493,3.77E-05,104,Patient1,Staphylococcus aureus
0.000101857,5.81E-06,16,Patient1,Staphylococcus carnosus
0.00728229,0.000266714,735,Patient1,Staphylococcus epidermidis
0.00987651,0.000485891,1339,Patient1,Staphylococcus haemolyticus
0,2.18E-06,6,Patient1,Staphylococcus hyicus
0,4.72E-06,13,Patient1,Staphylococcus simulans
9.40E-05,0.000123015,339,Patient1,Staphylococcus xylosus
0.0254159,0.000448878,1237,Patient1,Staphylococcus warneri
5.29E-212,5.81E-06,16,Patient1,Staphylococcus schleiferi
0,7.26E-06,20,Patient1,Deinococcus radiodurans
0.00342144,0.00033058,911,Patient1,Streptococcus gordonii
8.84E-62,2.36E-05,65,Patient1,Streptococcus oralis
0.000112331,1.20E-05,33,Patient1,Streptococcus salivarius
6.02E-05,2.18E-05,60,Patient1,Streptococcus sanguinis
0,5.81E-06,16,Patient1,Streptococcus suis
0.0116041,0.000304453,839,Patient1,Streptococcus thermophilus
0,7.26E-07,2,Patient1,Streptococcus mutans
0,3.99E-06,11,Patient1,Streptococcus agalactiae
0.00328851,0.000108863,300,Patient1,Streptococcus pneumoniae
0,3.63E-07,1,Patient1,Streptococcus pyogenes
6.10E-05,1.20E-05,33,Patient1,Streptococcus parasanguinis
0,1.05E-05,29,Patient1,Streptococcus anginosus
0,2.18E-06,6,Patient1,Streptococcus dysgalactiae
0,3.63E-07,1,Patient1,Streptococcus equi
0,4.35E-06,12,Patient1,Streptococcus intermedius
0,1.09E-06,3,Patient1,Streptococcus iniae
0,1.09E-06,3,Patient1,Streptococcus parauberis
0,3.99E-06,11,Patient1,Enterococcus faecalis
0.000143385,9.80E-06,27,Patient1,Enterococcus faecium
0,3.63E-07,1,Patient1,Enterococcus gallinarum
0,3.27E-06,9,Patient1,Enterococcus hirae
0.0102751,0.000272883,752,Patient1,Lactococcus lactis
0,1.45E-06,4,Patient1,Lactococcus garvieae
0,2.54E-06,7,Patient1,Lactococcus piscium
0,7.26E-07,2,Patient1,Planococcus kocurii
0,2.54E-06,7,Patient1,Aerococcus urinae
0.000180356,5.81E-06,16,Patient1,Aerococcus viridans
0,1.81E-06,5,Patient1,Atopobium parvulum
0,1.45E-06,4,Patient1,Bacillus amyloliquefaciens
0,7.26E-07,2,Patient1,Bacillus anthracis
0,7.98E-06,22,Patient1,Brevibacillus brevis
4.08E-05,8.35E-06,23,Patient1,Bacillus cereus
0.000121618,1.52E-05,42,Patient1,Bacillus coagulans
4.61E-05,2.90E-06,8,Patient1,Bacillus licheniformis
0,3.63E-06,10,Patient1,Bacillus megaterium
0,3.63E-06,10,Patient1,Bacillus mycoides
0,1.12E-05,31,Patient1,Paenibacillus polymyxa
0,3.27E-06,9,Patient1,Bacillus pumilus
2.81E-05,4.35E-06,12,Patient1,Bacillus cellulosilyticus
0,2.18E-06,6,Patient1,Lysinibacillus sphaericus
0,1.81E-06,5,Patient1,Geobacillus stearothermophilus
0,8.35E-06,23,Patient1,Bacillus subtilis
0,3.27E-06,9,Patient1,Parageobacillus thermoglucosidans
0,5.81E-06,16,Patient1,Bacillus thuringiensis
0,3.63E-07,1,Patient1,Amphibacillus xylanus
0,3.63E-07,1,Patient1,Bacillus atrophaeus
0,7.26E-07,2,Patient1,Geobacillus kaustophilus
0,7.26E-07,2,Patient1,Brevibacillus laterosporus
0,1.81E-06,5,Patient1,Bacillus methanolicus
0,3.63E-07,1,Patient1,Sporosarcina psychrophila
0,5.44E-06,15,Patient1,Bacillus simplex
0,1.81E-06,5,Patient1,Bacillus smithii
0,1.09E-06,3,Patient1,Clostridium acetobutylicum
0,7.62E-06,21,Patient1,Clostridium botulinum
0,1.09E-06,3,Patient1,Clostridium butyricum
0,1.09E-06,3,Patient1,Clostridium cellulovorans
0,5.44E-06,15,Patient1,Clostridioides difficile
0,1.81E-06,5,Patient1,Clostridium formicaceticum
0,3.63E-06,10,Patient1,Clostridium pasteurianum
0,1.81E-06,5,Patient1,Clostridium perfringens
0,1.45E-06,4,Patient1,Clostridium sporogenes
0,2.18E-06,6,Patient1,Acetoanaerobium sticklandii
0,2.54E-06,7,Patient1,Clostridium tetani
0,1.45E-06,4,Patient1,Ruminiclostridium thermocellum
0,6.53E-06,18,Patient1,Thermoanaerobacterium thermosaccharolyticum
0,7.26E-07,2,Patient1,Clostridium tyrobutyricum
0,2.90E-06,8,Patient1,Clostridium beijerinckii
0,2.54E-06,7,Patient1,[Clostridium] cellulolyticum
0,1.09E-06,3,Patient1,Moorella thermoacetica
0,3.63E-07,1,Patient1,Clostridium kluyveri
0,7.26E-07,2,Patient1,Clostridium novyi
0,2.54E-06,7,Patient1,Clostridium scatologenes
0,3.27E-06,9,Patient1,Gottschalkia acidurici
0,1.45E-06,4,Patient1,Clostridium baratii
0,7.26E-07,2,Patient1,Desulfosporosinus orientis
0,1.81E-06,5,Patient1,Desulfotomaculum ruminis
9.10E-05,1.09E-06,3,Patient1,Desulfotomaculum nigrificans
0,3.63E-07,1,Patient1,Halobacillus halophilus
0,2.61E-05,72,Patient1,Leifsonia xyli
0,7.26E-07,2,Patient1,Lactobacillus brevis
0,3.63E-07,1,Patient1,Lactobacillus buchneri
0,1.81E-06,5,Patient1,Lactobacillus casei
0,3.63E-07,1,Patient1,Lactobacillus delbrueckii
0.000323095,4.72E-06,13,Patient1,Lactobacillus helveticus
1.55E-05,1.81E-06,5,Patient1,Lactobacillus plantarum
0,1.09E-06,3,Patient1,Lactobacillus gasseri
3.28E-05,1.09E-06,3,Patient1,Lactobacillus paracasei
7.66E-23,1.09E-06,3,Patient1,Lactobacillus reuteri
0,3.63E-07,1,Patient1,Lactobacillus sakei
0,3.63E-07,1,Patient1,Lactobacillus acetotolerans
0,3.63E-07,1,Patient1,Lactobacillus amylovorus
0,7.26E-07,2,Patient1,Lactobacillus fermentum
0,7.98E-06,22,Patient1,Lactobacillus salivarius
0,1.45E-06,4,Patient1,Lactobacillus sanfranciscensis
0,2.90E-06,8,Patient1,Listeria ivanovii
1.05E-152,7.62E-06,21,Patient1,Listeria monocytogenes
0,1.81E-06,5,Patient1,Listeria seeligeri
0,3.27E-06,9,Patient1,Listeria innocua
0,1.09E-06,3,Patient1,Listeria welshimeri
8.35E-05,1.45E-06,4,Patient1,Renibacterium salmoninarum
0,3.63E-07,1,Patient1,Trueperella pyogenes
4.66E-05,1.45E-06,4,Patient1,Bifidobacterium adolescentis
0.000416925,7.98E-06,22,Patient1,Bifidobacterium bifidum
0,4.72E-06,13,Patient1,Bifidobacterium angulatum
0,5.44E-06,15,Patient1,Bifidobacterium asteroides
0.000452191,5.44E-06,15,Patient1,Bifidobacterium breve
1.08E-30,3.63E-07,1,Patient1,Bifidobacterium catenulatum
0,1.09E-06,3,Patient1,Bifidobacterium dentium
0,3.63E-07,1,Patient1,Bifidobacterium indicum
0,2.90E-06,8,Patient1,Bifidobacterium pseudolongum
0,1.16E-05,32,Patient1,Brevibacterium linens
0,4.35E-06,12,Patient1,Corynebacterium stationis
3.09E-05,2.07E-05,57,Patient1,Cellulomonas fimi
0,9.43E-06,26,Patient1,Cellulomonas flavigena
0,4.72E-06,13,Patient1,Corynebacterium diphtheriae
0,2.90E-06,8,Patient1,Corynebacterium glutamicum
0,1.09E-06,3,Patient1,Corynebacterium pseudotuberculosis
4.56E-05,3.63E-06,10,Patient1,Corynebacterium callunae
0,1.16E-05,32,Patient1,Corynebacterium variabile
0,1.09E-06,3,Patient1,Peptoclostridium acidaminophilum
0,2.90E-06,8,Patient1,Eubacterium limosum
9.95E-05,8.35E-06,23,Patient1,Propionibacterium freudenreichii
0.110068,0.00183942,5069,Patient1,Propionibacterium acnes
1.80E-05,1.31E-05,36,Patient1,Acidipropionibacterium acidipropionici
3.82E-05,1.42E-05,39,Patient1,Pseudopropionibacterium propionicum
0,1.96E-05,54,Patient1,Mycobacterium avium
3.60E-05,5.08E-06,14,Patient1,Mycobacterium fortuitum
0,1.45E-06,4,Patient1,Mycobacterium intracellulare
0,4.35E-06,12,Patient1,Mycobacterium kansasii
0,1.45E-06,4,Patient1,Mycobacterium leprae
0,1.56E-05,43,Patient1,Mycobacterium phlei
0,1.23E-05,34,Patient1,Mycobacterium smegmatis
0,2.90E-06,8,Patient1,Mycobacterium chelonae
