abundance,pct,reads,sample,tax_name,technique
0,2.39E-05,51,Patient2,Selenomonas sp. oral taxon 136,read mapping screen
0,7.02E-06,15,Patient2,Candidatus Atelocyanobacterium thalassa,read mapping screen
0,9.37E-06,20,Patient2,Alteromonas naphthalenivorans,read mapping screen
0,4.68E-07,1,Patient2,Caldicellulosiruptor obsidiansis,read mapping screen
0,0.000135327,289,Patient2,Hyphomicrobium sp. MC1,read mapping screen
0,3.28E-06,7,Patient2,cyanobacterium endosymbiont of Epithemia turgida,read mapping screen
2.99E-06,0.000643855,1375,Patient2,Acidovorax ebreus,read mapping screen
7.71E-07,2.25E-05,48,Patient2,Rahnella sp. Y9602,read mapping screen
7.74E-08,0.000236939,506,Patient2,Delftia sp. Cs1-4,read mapping screen
0,4.35E-05,93,Patient2,Sphingobacterium sp. 21,read mapping screen
0,4.68E-07,1,Patient2,alpha proteobacterium HIMB59,read mapping screen
0,1.40E-06,3,Patient2,Lymantria xylina MNPV,read mapping screen
1.23E-06,0.000516489,1103,Patient2,Sphingomonas sp. MM-1,read mapping screen
2.79E-43,0.000353535,755,Patient2,Azoarcus sp. KH32C,read mapping screen
0,0.000297812,636,Patient2,Pseudogulbenkiania sp. NH8B,read mapping screen
2.08E-08,0.000364773,779,Patient2,Sulfuritalea hydrogenivorans,read mapping screen
0,6.56E-05,140,Patient2,Halobacterium sp. DL1,read mapping screen
0,9.37E-07,2,Patient2,Synechococcus phage S-CBS3,read mapping screen
0,4.21E-06,9,Patient2,Synechococcus phage S-CAM1,read mapping screen
0,4.68E-07,1,Patient2,Synechococcus phage S-SKS1,read mapping screen
0,4.68E-07,1,Patient2,Sulfitobacter phage pCB2047-C,read mapping screen
0,9.37E-07,2,Patient2,Sulfitobacter phage pCB2047-A,read mapping screen
0,4.68E-07,1,Patient2,Rhodobacter phage RC1,read mapping screen
0,1.87E-06,4,Patient2,Rhodovulum phage RS1,read mapping screen
0,6.09E-06,13,Patient2,Halorubrum phage CGphi46,read mapping screen
0,3.56E-05,76,Patient2,Winogradskyella sp. PG-2,read mapping screen
0,2.06E-05,44,Patient2,Methylophaga nitratireducenticrescens,read mapping screen
6.79E-08,2.20E-05,47,Patient2,Methylophaga frappieri,read mapping screen
0,8.90E-06,19,Patient2,Clostridium sp. BNL1100,read mapping screen
0,8.43E-06,18,Patient2,Bacillus sp. WP8,read mapping screen
0,3.51E-05,75,Patient2,halophilic archaeon DL31,read mapping screen
0,0.000174192,372,Patient2,Burkholderia sp. RPE64,read mapping screen
0,8.99E-05,192,Patient2,Burkholderia sp. RPE67,read mapping screen
7.54E-21,2.15E-05,46,Patient2,Weissella ceti,read mapping screen
0,2.34E-06,5,Patient2,Acinetobacter phage Acj61,read mapping screen
0,5.81E-05,124,Patient2,Siansivirga zeaxanthinifaciens,read mapping screen
0,4.68E-07,1,Patient2,Pigeon adenovirus 1,read mapping screen
0,1.83E-05,39,Patient2,Candidatus Puniceispirillum marinum,read mapping screen
0,0.000156867,335,Patient2,Opitutaceae bacterium TAV5,read mapping screen
5.84E-41,0.000912636,1949,Patient2,Hydrogenophaga sp. PBC,read mapping screen
0,2.34E-06,5,Patient2,alpha proteobacterium HIMB5,read mapping screen
1.29E-08,0.000787142,1681,Patient2,Kibdelosporangium phytohabitans,read mapping screen
0,4.68E-07,1,Patient2,Mycobacterium phage CrimD,read mapping screen
0,1.97E-05,42,Patient2,Agrobacterium sp. H13-3,read mapping screen
0,0.00039521,844,Patient2,Streptomyces sp. SirexAA-E,read mapping screen
0,6.09E-06,13,Patient2,Thermincola potens,read mapping screen
0,2.34E-06,5,Patient2,Methanothermobacter sp. CaT2,read mapping screen
0,4.68E-07,1,Patient2,Salmonella phage ViI,read mapping screen
0,6.09E-06,13,Patient2,Methanobacterium paludis,read mapping screen
0,3.14E-05,67,Patient2,Terriglobus saanensis,read mapping screen
1.92E-08,0.000530069,1132,Patient2,Mycobacterium sinense,read mapping screen
0,2.34E-06,5,Patient2,Peptoniphilus sp. 1-1,read mapping screen
4.27E-08,0.000274868,587,Patient2,Cupriavidus sp. USMAA2-4,read mapping screen
0,2.81E-06,6,Patient2,Methanobacterium lacus,read mapping screen
6.89E-08,5.62E-05,120,Patient2,Chryseobacterium sp. StRB126,read mapping screen
3.14E-08,0.000406917,869,Patient2,Shinella sp. HZN7,read mapping screen
0,2.81E-06,6,Patient2,Bathycoccus sp. RCC1105 virus BpV1,read mapping screen
0,1.36E-05,29,Patient2,Methanoregula formicica,read mapping screen
0,7.49E-06,16,Patient2,Mageeibacillus indolicus,read mapping screen
0,1.08E-05,23,Patient2,Desulfosporosinus acidiphilus,read mapping screen
3.95E-63,2.58E-05,55,Patient2,Methylovorus sp. MP688,read mapping screen
0,4.68E-07,1,Patient2,Salmonella phage PVP-SE1,read mapping screen
0,4.68E-07,1,Patient2,Cyanophage MED4-117,read mapping screen
0,3.09E-05,66,Patient2,Plautia stali symbiont,read mapping screen
0,3.28E-06,7,Patient2,Flavobacterium phage FCL-2,read mapping screen
0,9.37E-07,2,Patient2,Burkholderia phage KS5,read mapping screen
0,9.37E-07,2,Patient2,Burkholderia phage KS14,read mapping screen
0,4.68E-06,10,Patient2,Caldanaerobacter subterraneus,read mapping screen
0,2.01E-05,43,Patient2,Kangiella geojedonensis,read mapping screen
2.93E-15,0.000141414,302,Patient2,Methylobacterium sp. AMS5,read mapping screen
0,9.37E-07,2,Patient2,Aeromonas phage PX29,read mapping screen
0,0.000471068,1006,Patient2,Sandaracinus amylolyticus,read mapping screen
0,2.81E-06,6,Patient2,Rhizobium phage RR1-B,read mapping screen
5.81E-09,0.000159208,340,Patient2,Pseudomonas brassicacearum,read mapping screen
3.60E-07,0.000160613,343,Patient2,Rhodococcus sp. p52,read mapping screen
0,3.04E-05,65,Patient2,Desulfurispirillum indicum,read mapping screen
0,1.50E-05,32,Patient2,Marinomonas posidonica,read mapping screen
0,6.13E-05,131,Patient2,Granulicella mallensis,read mapping screen
0,5.71E-05,122,Patient2,Granulicella tundricola,read mapping screen
0,2.34E-06,5,Patient2,Enterobacter phage EcP1,read mapping screen
0,3.37E-05,72,Patient2,Arcobacter sp. L,read mapping screen
1.56E-50,0.000225701,482,Patient2,Paraburkholderia sprentiae,read mapping screen
0,3.75E-06,8,Patient2,Palaeococcus pacificus,read mapping screen
4.10E-74,1.87E-06,4,Patient2,Leuconostoc sp. C2,read mapping screen
0,4.68E-07,1,Patient2,Tsukamurella phage TPA2,read mapping screen
0,1.08E-05,23,Patient2,Brucella vulpis,read mapping screen
0,3.65E-05,78,Patient2,Lacinutrix sp. 5H-3-7-4,read mapping screen
0,9.83E-06,21,Patient2,Glaciecola sp. 4H-3-7+YE-5,read mapping screen
0,1.45E-05,31,Patient2,Dokdonia sp. 4H-3-7-5,read mapping screen
0,2.34E-06,5,Patient2,Mycoplasma parvum,read mapping screen
1.87E-07,7.82E-05,167,Patient2,Staphylococcus argenteus,read mapping screen
0,4.68E-07,1,Patient2,Vulcanisaeta moutnovskia,read mapping screen
4.10E-84,1.73E-05,37,Patient2,Staphylococcus agnetis,read mapping screen
1.68E-21,0.000390996,835,Patient2,Polymorphum gilvum,read mapping screen
0,4.21E-06,9,Patient2,Candidatus Kinetoplastibacterium desouzaii,read mapping screen
0,6.56E-06,14,Patient2,Candidatus Kinetoplastibacterium galatii,read mapping screen
0,2.81E-06,6,Patient2,Candidatus Kinetoplastibacterium oncopeltii,read mapping screen
0,3.28E-06,7,Patient2,Candidatus Pelagibacter sp. IMCC9063,read mapping screen
1.76E-08,0.001006287,2149,Patient2,Verrucosispora maris,read mapping screen
0,8.48E-05,181,Patient2,Fimbriimonas ginsengisoli,read mapping screen
0,3.28E-06,7,Patient2,Metallosphaera cuprina,read mapping screen
0,5.15E-06,11,Patient2,Defluviitoga tunisiensis,read mapping screen
1.24E-23,7.12E-05,152,Patient2,Pusillimonas sp. T7-7,read mapping screen
0,3.28E-06,7,Patient2,Lactobacillus ginsenosidimutans,read mapping screen
0,3.75E-06,8,Patient2,Rhodococcus phage E3,read mapping screen
0,2.81E-06,6,Patient2,Pyrococcus yayanosii,read mapping screen
3.20E-19,0.000119406,255,Patient2,Pseudomonas sp. StFLB209,read mapping screen
0,8.90E-06,19,Patient2,Campylobacter volucris,read mapping screen
0,2.72E-05,58,Patient2,Marinobacter adhaerens,read mapping screen
1.93E-97,0.000173256,370,Patient2,Thioalkalivibrio sulfidiphilus,read mapping screen
0,0.000519299,1109,Patient2,Rhodococcus sp. WB1,read mapping screen
0,8.90E-06,19,Patient2,Planococcus plakortidis,read mapping screen
0,7.02E-06,15,Patient2,Candidatus Arthromitus sp. SFB-rat-Yit,read mapping screen
3.87E-22,5.15E-06,11,Patient2,Clostridium sp. SY8519,read mapping screen
0,9.37E-06,20,Patient2,Thermococcus sp. 4557,read mapping screen
1.84E-07,1.87E-06,4,Patient2,Candidatus Moranella endobia,read mapping screen
3.36E-17,7.12E-05,152,Patient2,Corynebacterium epidermidicanis,read mapping screen
0,4.68E-07,1,Patient2,Enterobacteria phage Bp7,read mapping screen
0,8.43E-06,18,Patient2,Thermoplasmatales archaeon BRNA1,read mapping screen
7.19E-07,0.000162954,348,Patient2,Methylotenera versatilis,read mapping screen
0,4.68E-07,1,Patient2,Mycobacterium phage Wile,read mapping screen
0,1.12E-05,24,Patient2,Candidatus Gullanella endobia,read mapping screen
0,2.81E-06,6,Patient2,Psychrobacter phage Psymv2,read mapping screen
8.66E-24,0.000205097,438,Patient2,Corynebacterium uterequi,read mapping screen
0,1.17E-05,25,Patient2,Lactobacillus heilongjiangensis,read mapping screen
0,3.09E-05,66,Patient2,Pantoea rwandensis,read mapping screen
0,3.51E-05,75,Patient2,Thiolapillus brandeum,read mapping screen
0,4.68E-07,1,Patient2,Mycobacterium phage Redi,read mapping screen
0,1.73E-05,37,Patient2,Leptolyngbya sp. O-77,read mapping screen
0,4.68E-07,1,Patient2,Bacillus virus G,read mapping screen
0,4.31E-05,92,Patient2,Persicobacter sp. JZB09,read mapping screen
0,4.68E-07,1,Patient2,Mycobacterium phage Acadian,read mapping screen
0,1.87E-06,4,Patient2,Mycobacterium phage Dori,read mapping screen
0,1.87E-06,4,Patient2,Mycobacterium phage Firecracker,read mapping screen
0,2.34E-06,5,Patient2,Mycobacterium phage Stinger,read mapping screen
0,4.40E-05,94,Patient2,Dickeya solani,read mapping screen
0,1.59E-05,34,Patient2,Pseudonocardia sp. EC080619-01,read mapping screen
1.32E-08,0.00011285,241,Patient2,Pseudonocardia sp. EC080625-04,read mapping screen
0,7.96E-05,170,Patient2,Burkholderia sp. YI23,read mapping screen
0,1.87E-06,4,Patient2,Mycobacterium phage fionn,read mapping screen
0,4.68E-07,1,Patient2,Rickettsia philipii,read mapping screen
0,9.37E-07,2,Patient2,Rhodobacter phage RcapMu,read mapping screen
0,0.000215867,461,Patient2,Chromobacterium vaccinii,read mapping screen
0,1.87E-06,4,Patient2,Gordonia phage GRU1,read mapping screen
0,4.68E-07,1,Patient2,Rhodococcus phage REQ2,read mapping screen
0,9.37E-07,2,Patient2,Rhodococcus phage REQ3,read mapping screen
0,4.68E-07,1,Patient2,Rhodococcus phage RGL3,read mapping screen
0,4.68E-05,100,Patient2,Thermus sp. CCB_US3_UF1,read mapping screen
0,4.68E-07,1,Patient2,Alcanivorax sp. NBRC 101098,read mapping screen
0,6.09E-06,13,Patient2,Vibrio sp. EJY3,read mapping screen
0,4.35E-05,93,Patient2,Elizabethkingia anophelis,read mapping screen
1.52E-07,0.000146097,312,Patient2,Arthrobacter sp. Rue61a,read mapping screen
6.42E-07,0.000296408,633,Patient2,Corynebacterium doosanense,read mapping screen
0,1.97E-05,42,Patient2,Magnetococcus marinus,read mapping screen
3.99E-07,0.000143755,307,Patient2,Rhizobium sp. NT-26,read mapping screen
0,2.86E-05,61,Patient2,Paenibacillus beijingensis,read mapping screen
0,4.68E-07,1,Patient2,Aeromonas phage vB_AsaM-56,read mapping screen
0,4.68E-06,10,Patient2,Bacillus sp. JS,read mapping screen
0,4.68E-07,1,Patient2,Pseudomonas phage phi297,read mapping screen
0,5.15E-06,11,Patient2,Erwinia phage PEp14,read mapping screen
0,1.12E-05,24,Patient2,Sphaerochaeta globosa,read mapping screen
0,8.43E-06,18,Patient2,Sphaerochaeta pleomorpha,read mapping screen
0,4.68E-07,1,Patient2,Burkholderia phage KL1,read mapping screen
0,4.68E-07,1,Patient2,Burkholderia phage AH2,read mapping screen
0,1.03E-05,22,Patient2,Melioribacter roseus,read mapping screen
1.85E-08,0.000569402,1216,Patient2,Thauera humireducens,read mapping screen
1.80E-08,5.38E-05,115,Patient2,Klebsiella michiganensis,read mapping screen
2.43E-07,0.000479965,1025,Patient2,Gordonia sp. QH-11,read mapping screen
0,4.68E-07,1,Patient2,Cronobacter phage vB_CsaP_GAP52,read mapping screen
0,5.62E-06,12,Patient2,Pseudomonas phage vB_Pae-Kakheti25,read mapping screen
0,1.31E-05,28,Patient2,Kangiella sediminilitoris,read mapping screen
0,1.64E-05,35,Patient2,Lysinibacillus varians,read mapping screen
0,2.34E-06,5,Patient2,Staphylococcus phage StB12,read mapping screen
0,9.37E-07,2,Patient2,Staphylococcus phage StB20,read mapping screen
0,5.62E-06,12,Patient2,Enterobacteria phage vB_KleM-RaK2,read mapping screen
8.99E-08,0.0001372,293,Patient2,Acinetobacter oleivorans,read mapping screen
0,4.68E-07,1,Patient2,Sphingomonas phage PAU,read mapping screen
0,9.83E-06,21,Patient2,Moorea producens,read mapping screen
5.67E-07,6.09E-05,130,Patient2,Streptococcus sp. I-G2,read mapping screen
2.82E-07,4.17E-05,89,Patient2,Streptococcus sp. I-P16,read mapping screen
0,1.92E-05,41,Patient2,Kosakonia sacchari,read mapping screen
1.02E-07,2.43E-05,52,Patient2,Ruminococcus bicirculans,read mapping screen
0,2.34E-06,5,Patient2,Pseudomonas phage Lu11,read mapping screen
0,1.92E-05,41,Patient2,Cronobacter condimenti,read mapping screen
0,9.37E-07,2,Patient2,Pectobacterium sp. SCC3193,read mapping screen
6.13E-08,2.58E-05,55,Patient2,Enterobacter sp. R4-368,read mapping screen
3.32E-07,0.00024724,528,Patient2,Sphingomonas sp. NIC1,read mapping screen
0,2.34E-05,50,Patient2,Draconibacterium orientale,read mapping screen
0,2.76E-05,59,Patient2,Mycobacterium sp. MOTT36Y,read mapping screen
0,0.000275336,588,Patient2,Streptomyces pratensis,read mapping screen
0,5.85E-05,125,Patient2,Geitlerinema sp. PCC 7407,read mapping screen
0,1.40E-05,30,Patient2,Gloeocapsa sp. PCC 7428,read mapping screen
0,1.17E-05,25,Patient2,Microcoleus sp. PCC 7113,read mapping screen
0,2.34E-06,5,Patient2,Synechococcus sp. PCC 7502,read mapping screen
0,7.96E-06,17,Patient2,Methanocella conradii,read mapping screen
0,2.20E-05,47,Patient2,Methanocella arvoryzae,read mapping screen
6.76E-19,3.79E-05,81,Patient2,Niabella ginsenosidivorans,read mapping screen
1.34E-08,0.00012643,270,Patient2,Agrobacterium fabrum,read mapping screen
0,2.90E-05,62,Patient2,Komagataeibacter medellinensis,read mapping screen
0,7.40E-05,158,Patient2,Halomonas huangheensis,read mapping screen
0,1.92E-05,41,Patient2,Paenibacillus swuensis,read mapping screen
0,6.56E-06,14,Patient2,Bacillus xiamenensis,read mapping screen
0,3.75E-05,80,Patient2,Deinococcus puniceus,read mapping screen
0,0.000129708,277,Patient2,Deinococcus swuensis,read mapping screen
0,2.81E-06,6,Patient2,Pyrococcus sp. ST04,read mapping screen
0,3.75E-06,8,Patient2,Mesotoga prima,read mapping screen
0,1.17E-05,25,Patient2,Blattabacterium sp. (Blaberus giganteus),read mapping screen
0,3.42E-05,73,Patient2,Flammeovirga sp. MY04,read mapping screen
0,1.12E-05,24,Patient2,Lactobacillus hokkaidonensis,read mapping screen
0,4.68E-07,1,Patient2,Burkholderia virus Bcepmigl,read mapping screen
0,5.62E-06,12,Patient2,Cronobacter phage CR5,read mapping screen
0,2.58E-05,55,Patient2,Snodgrassella alvi,read mapping screen
0,2.20E-05,47,Patient2,Gilliamella apicola,read mapping screen
0,1.59E-05,34,Patient2,Cloacibacillus porcorum,read mapping screen
0,1.40E-06,3,Patient2,Staphylococcus phage Ipla5,read mapping screen
9.01E-06,7.96E-06,17,Patient2,Staphylococcus phage Ipla7,read mapping screen
0,4.68E-07,1,Patient2,Aeromonas phage Aes508,read mapping screen
0,7.96E-06,17,Patient2,secondary endosymbiont of Ctenarytaina eucalypti,read mapping screen
0,1.87E-06,4,Patient2,Thermogladius cellulolyticus,read mapping screen
0,2.76E-05,59,Patient2,Geobacter daltonii,read mapping screen
0,5.95E-05,127,Patient2,Mycobacterium yongonense,read mapping screen
0,3.75E-06,8,Patient2,Streptomyces phage SV1,read mapping screen
0,1.87E-06,4,Patient2,Klebsiella phage 0507-KN2-1,read mapping screen
1.37E-08,0.000100207,214,Patient2,Pseudomonas sp. UW4,read mapping screen
6.28E-08,0.000108168,231,Patient2,Burkholderia pseudomultivorans,read mapping screen
5.35E-07,0.000282828,604,Patient2,Celeribacter indicus,read mapping screen
0,4.68E-07,1,Patient2,Stenotrophomonas phage IME13,read mapping screen
0,2.81E-06,6,Patient2,Caulobacter phage CcrColossus,read mapping screen
0,2.81E-06,6,Patient2,Caulobacter virus Magneto,read mapping screen
0,1.40E-06,3,Patient2,Caulobacter virus Rogue,read mapping screen
0,1.36E-05,29,Patient2,Planococcus halocryophilus,read mapping screen
0,3.00E-05,64,Patient2,Clostridium bornimense,read mapping screen
0,3.18E-05,68,Patient2,Octadecabacter antarcticus,read mapping screen
0,1.64E-05,35,Patient2,Fictibacillus phosphorivorans,read mapping screen
3.01E-08,0.000273931,585,Patient2,Corynebacterium humireducens,read mapping screen
2.42E-08,0.000651347,1391,Patient2,Bradyrhizobium sp. CCGE-LA001,read mapping screen
0,8.99E-05,192,Patient2,Azospirillum humicireducens,read mapping screen
0,4.21E-06,9,Patient2,Lactococcus phage BM13,read mapping screen
0,1.87E-06,4,Patient2,Propionibacterium phage P101A,read mapping screen
0,4.21E-06,9,Patient2,Candidatus Nitrosopumilus sp. AR2,read mapping screen
0,6.56E-06,14,Patient2,Salimicrobium jeotgali,read mapping screen
0,8.01E-05,171,Patient2,Corynebacterium lactis,read mapping screen
0,4.68E-07,1,Patient2,Geobacillus sp. GHH01,read mapping screen
0,4.68E-07,1,Patient2,Propionibacterium phage PHL071N05,read mapping screen
0,4.68E-07,1,Patient2,Pseudomonas phage AF,read mapping screen
0,7.02E-06,15,Patient2,Candidatus Pantoea carbekii,read mapping screen
0,9.37E-07,2,Patient2,Klebsiella phage JD001,read mapping screen
0,3.89E-05,83,Patient2,Janthinobacterium sp. B9-8,read mapping screen
0,2.01E-05,43,Patient2,Sodalis praecaptivus,read mapping screen
0,4.68E-07,1,Patient2,Staphylococcus phage JD007,read mapping screen
0,2.34E-06,5,Patient2,Campylobacter iguaniorum,read mapping screen
9.30E-16,0.000111445,238,Patient2,endosymbiont of unidentified scaly snail isolate Monju,read mapping screen
0,3.04E-05,65,Patient2,Pseudohongiella spirulinae,read mapping screen
0,5.67E-05,121,Patient2,Flammeovirgaceae bacterium 311,read mapping screen
1.13E-07,8.33E-05,178,Patient2,Pseudomonas sp. FGI182,read mapping screen
5.52E-19,0.000165763,354,Patient2,Streptomyces sp. 769,read mapping screen
0,9.37E-07,2,Patient2,Halovirus HSTV-2,read mapping screen
0,5.62E-06,12,Patient2,Lactococcus phage phi7,read mapping screen
0,4.68E-07,1,Patient2,Edwardsiella piscicida,read mapping screen
0,1.45E-05,31,Patient2,Candidatus Endolissoclinum faulkneri,read mapping screen
0,0.000340892,728,Patient2,Streptomyces sp. PAMC 26508,read mapping screen
0,1.22E-05,26,Patient2,Frischella perrara,read mapping screen
8.17E-08,0.000152184,325,Patient2,Altererythrobacter atlanticus,read mapping screen
0,2.34E-06,5,Patient2,Acanthamoeba polyphaga moumouvirus,read mapping screen
0,7.49E-06,16,Patient2,Liberibacter crescens,read mapping screen
2.41E-07,0.000241621,516,Patient2,Mycobacterium sp. VKM Ac-1817D,read mapping screen
0,9.37E-07,2,Patient2,Halovirus HCTV-1,read mapping screen
0,4.21E-06,9,Patient2,Halovirus HHTV-1,read mapping screen
0,0.000464044,991,Patient2,Bradyrhizobium icense,read mapping screen
0,4.68E-07,1,Patient2,Cyanophage S-RIM32,read mapping screen
0,2.76E-05,59,Patient2,Synechococcus sp. KORDI-100,read mapping screen
6.32E-08,0.00021774,465,Patient2,Pseudomonas sp. URMO17WK12:I11,read mapping screen
0,3.47E-05,74,Patient2,Planktomarina temperata,read mapping screen
0,1.87E-06,4,Patient2,Nile crocodilepox virus,read mapping screen
0,8.19E-05,175,Patient2,Magnetospira sp. QH-2,read mapping screen
0,8.90E-06,19,Patient2,Candidatus Methanomethylophilus alvus,read mapping screen
0,4.68E-07,1,Patient2,Mythimna separata entomopoxvirus 'L',read mapping screen
0,1.78E-05,38,Patient2,Photobacterium gaetbulicola,read mapping screen
0,5.62E-06,12,Patient2,Thermodesulfobacterium geofontis,read mapping screen
4.96E-08,6.51E-05,139,Patient2,Intestinimonas butyriciproducens,read mapping screen
8.00E-09,0.000216335,462,Patient2,Myxococcus hansupus,read mapping screen
0,2.95E-05,63,Patient2,Mucilaginibacter sp. PAMC 26640,read mapping screen
0,3.75E-06,8,Patient2,Invertebrate iridovirus 25,read mapping screen
0,4.68E-07,1,Patient2,Methanocaldococcus bathoardescens,read mapping screen
0,0.000190113,406,Patient2,Flavobacterium sp. PK15,read mapping screen
0,0.000150779,322,Patient2,Alcanivorax pacificus,read mapping screen
0,6.56E-06,14,Patient2,Salinispira pacifica,read mapping screen
0,1.08E-05,23,Patient2,bacterium L21-Spi-D4,read mapping screen
0,7.26E-05,155,Patient2,'Deinococcus soli' Cha et al. 2014,read mapping screen
6.39E-07,0.000328249,701,Patient2,Sphingobium sp. TKS,read mapping screen
0,2.81E-06,6,Patient2,Blattabacterium sp. (Nauphoeta cinerea),read mapping screen
0,4.68E-07,1,Patient2,Archaeoglobus sulfaticallidus,read mapping screen
0,7.96E-06,17,Patient2,Bartonella ancashensis,read mapping screen
2.76E-23,9.79E-05,209,Patient2,Acinetobacter equi,read mapping screen
0,3.42E-05,73,Patient2,Chryseobacterium gallinarum,read mapping screen
0,4.68E-07,1,Patient2,Simian adenovirus C,read mapping screen
0,4.68E-07,1,Patient2,Mycobacterium phage CASbig,read mapping screen
0,9.37E-07,2,Patient2,Mycobacterium phage Severus,read mapping screen
0,9.37E-07,2,Patient2,Mycobacterium phage SiSi,read mapping screen
2.85E-16,3.65E-05,78,Patient2,Serratia sp. FS14,read mapping screen
0,1.87E-06,4,Patient2,Cellulophaga phage phi14:2,read mapping screen
0,5.62E-06,12,Patient2,Cycloclasticus zancles,read mapping screen
0,9.37E-07,2,Patient2,Kosmotoga pacifica,read mapping screen
0,0.000202756,433,Patient2,Bordetella pseudohinzii,read mapping screen
1.40E-06,0.000298281,637,Patient2,Sphingobium baderi,read mapping screen
0,8.29E-05,177,Patient2,Salinarchaeum sp. Harcht-Bsk1,read mapping screen
0,2.20E-05,47,Patient2,Enterobacter lignolyticus,read mapping screen
3.13E-08,0.000496354,1060,Patient2,Defluviimonas alba,read mapping screen
0,3.98E-05,85,Patient2,Spiribacter salinus,read mapping screen
0,3.89E-05,83,Patient2,Spiribacter sp. UAH-SP71,read mapping screen
0,2.76E-05,59,Patient2,Formosa sp. Hel1_33_131,read mapping screen
0,2.25E-05,48,Patient2,Formosa sp. Hel3_A1_48,read mapping screen
0,1.45E-05,31,Patient2,Calothrix sp. 336/3,read mapping screen
4.38E-08,5.38E-05,115,Patient2,Pseudomonas sp. JY-Q,read mapping screen
0,4.73E-05,101,Patient2,Geobacter anodireducens,read mapping screen
0,4.68E-07,1,Patient2,Mycobacterium phage Wanda,read mapping screen
0,1.40E-06,3,Patient2,Mycobacterium phage KayaCho,read mapping screen
1.18E-06,8.01E-05,171,Patient2,Geobacillus sp. JF8,read mapping screen
0,4.68E-07,1,Patient2,Peridroma alphabaculovirus,read mapping screen
0,1.59E-05,34,Patient2,Pseudoalteromonas sp. OCN003,read mapping screen
4.94E-07,0.000251923,538,Patient2,Croceicoccus naphthovorans,read mapping screen
0,1.78E-05,38,Patient2,Pandoravirus dulcis,read mapping screen
0,1.12E-05,24,Patient2,Pandoravirus salinus,read mapping screen
0,0.00022055,471,Patient2,Aureimonas sp. AU20,read mapping screen
0,4.21E-06,9,Patient2,Synechococcus sp. UTEX 2973,read mapping screen
1.91E-22,0.001066693,2278,Patient2,Bradyrhizobium diazoefficiens,read mapping screen
0,0.000106295,227,Patient2,Hymenobacter sp. APR13,read mapping screen
0,4.21E-06,9,Patient2,Caulobacter phage Cr30,read mapping screen
0,4.68E-07,1,Patient2,Thermofilum sp. 1910b,read mapping screen
1.02E-07,0.000800722,1710,Patient2,Dyella jiangningensis,read mapping screen
0,6.46E-05,138,Patient2,Spirosoma radiotolerans,read mapping screen
1.83E-08,3.23E-05,69,Patient2,Rufibacter sp. DG15C,read mapping screen
0,3.51E-05,75,Patient2,Rufibacter sp. DG31D,read mapping screen
0,9.37E-07,2,Patient2,Mycobacterium phage Phelemich,read mapping screen
0,8.94E-05,191,Patient2,Methyloceanibacter caenitepidi,read mapping screen
0,3.98E-05,85,Patient2,Hymenobacter sp. DG25A,read mapping screen
0,5.85E-05,125,Patient2,Hymenobacter sp. DG25B,read mapping screen
4.54E-18,0.000172787,369,Patient2,Cupriavidus sp. USMAHM13,read mapping screen
0,1.40E-06,3,Patient2,Faeces associated gemycircularvirus 11,read mapping screen
0,4.68E-07,1,Patient2,Escherichia phage vB_EcoP_PhAPEC7,read mapping screen
0,4.68E-07,1,Patient2,Escherichia phage vB_EcoM_PhAPEC2,read mapping screen
0,4.21E-06,9,Patient2,Escherichia phage 4MG,read mapping screen
0,0.000178875,382,Patient2,Vulgatibacter incomptus,read mapping screen
2.85E-42,4.26E-05,91,Patient2,Celeribacter marinus,read mapping screen
4.95E-07,0.000101144,216,Patient2,Exiguobacterium sp. MH3,read mapping screen
0,9.37E-07,2,Patient2,Pectobacterium phage PM1,read mapping screen
0,4.68E-06,10,Patient2,Bacteroidales bacterium CF,read mapping screen
0,1.87E-06,4,Patient2,Burkholderia phage JG068,read mapping screen
0,2.34E-06,5,Patient2,Ralstonia phage RSB3,read mapping screen
0,4.68E-07,1,Patient2,Staphylococcus phage phiRS7,read mapping screen
0,0.000137668,294,Patient2,Corynebacterium glyciniphilum,read mapping screen
0,4.68E-07,1,Patient2,Bacillus virus Riggi,read mapping screen
0,4.68E-07,1,Patient2,Clavibacter phage CN1A,read mapping screen
1.80E-07,0.000118938,254,Patient2,Acinetobacter sp. TGL-Y2,read mapping screen
0,6.65E-05,142,Patient2,Halobacterium hubeiense,read mapping screen
1.24E-07,4.17E-05,89,Patient2,Corynebacterium deserti,read mapping screen
0,7.02E-06,15,Patient2,Endomicrobium proavitum,read mapping screen
0,6.09E-06,13,Patient2,Candidatus Tachikawaea gelatinosa,read mapping screen
0,1.87E-06,4,Patient2,Candidatus Nitrosopelagicus brevis,read mapping screen
0,8.48E-05,181,Patient2,Hymenobacter sp. DG5B,read mapping screen
2.04E-07,0.000105826,226,Patient2,Pseudomonas sp. TKP,read mapping screen
0,1.40E-06,3,Patient2,endosymbiont of Llaveia axin axin,read mapping screen
0,8.66E-05,185,Patient2,Gloeobacter kilaueensis,read mapping screen
0,1.40E-06,3,Patient2,Ralstonia phage RSK1,read mapping screen
1.91E-08,5.90E-05,126,Patient2,Marinobacter similis,read mapping screen
0,4.54E-05,97,Patient2,Marinobacter salarius,read mapping screen
1.30E-08,1.55E-05,33,Patient2,Geosporobacter ferrireducens,read mapping screen
