abundance,pct,reads,sample,Patient,Time,tax_name
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,[Clostridium] stercorarium
0,1.49E-06,4,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Acetoanaerobium sticklandii
0,1.49E-06,4,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Thermoanaerobacterium thermosaccharolyticum
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Clostridium tyrobutyricum
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Clostridium beijerinckii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Moorella thermoacetica
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Clostridium novyi
0,2.23E-06,6,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Clostridium scatologenes
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Gottschalkia acidurici
0,1.49E-06,4,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Clostridium baratii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Leifsonia xyli
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lactobacillus buchneri
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lactobacillus delbrueckii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lactobacillus helveticus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lactobacillus plantarum
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lactobacillus gasseri
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lactobacillus ruminis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lactobacillus salivarius
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lactobacillus sanfranciscensis
0,2.23E-06,6,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Listeria ivanovii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Listeria monocytogenes
4.30E-98,3.71E-06,10,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Erysipelothrix rhusiopathiae
0,9.66E-06,26,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Trueperella pyogenes
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Bifidobacterium adolescentis
7.43E-18,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Bifidobacterium bifidum
0.000616734,6.31E-06,17,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Bifidobacterium breve
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Bifidobacterium dentium
0,1.86E-06,5,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Brevibacterium linens
6.95E-30,7.06E-06,19,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium stationis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Cellulomonas fimi
0.000737919,9.77E-05,263,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium diphtheriae
4.78E-17,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium glutamicum
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium pseudotuberculosis
5.13E-20,3.71E-06,10,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium callunae
0,3.34E-06,9,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium variabile
0.000100761,2.60E-06,7,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Peptoclostridium acidaminophilum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Eubacterium limosum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Propionibacterium freudenreichii
0.000154635,1.49E-06,4,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Propionibacterium acnes
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Acidipropionibacterium acidipropionici
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudopropionibacterium propionicum
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycobacterium avium
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycobacterium kansasii
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycobacterium phlei
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycobacterium smegmatis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycobacterium vaccae
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Rhodococcus erythropolis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Saccharopolyspora erythraea
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Saccharomonospora viridis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Frankia alni
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptomyces ambofaciens
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptomyces clavuligerus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptomyces glaucescens
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptomyces hygroscopicus
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptosporangium roseum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pimelobacter simplex
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycoplasma capricolum
0.000280795,4.83E-06,13,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycoplasma hominis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycoplasma hyopneumoniae
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycoplasma pulmonis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycoplasma synoviae
0,2.23E-06,6,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Spiroplasma apis
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Spiroplasma taiwanense
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Acholeplasma laidlawii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Methanothermus fervidus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Methanococcus vannielii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Methanospirillum hungatei
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Methanosarcina barkeri
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Methanosarcina vacuolata
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Archaeoglobus fulgidus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Haloarcula marismortui
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Thermococcus litoralis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Halanaerobium praevalens
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Thermosipho africanus
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Gardnerella vaginalis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Symbiobacterium thermophilum
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Carnobacterium maltaromaticum
0.0735087,0.967681374,2605515,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Homo sapiens
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas phage Pf1
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Natrialba magadii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Staphylococcus lugdunensis
2.70E-29,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptococcus mitis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Burkholderia gladioli
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Francisella philomiragia
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Prevotella melaninogenica
3.72E-23,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Cronobacter sakazakii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Serratia proteamaculans
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Leptospira santarosai
0,1.49E-06,4,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Capnocytophaga canimorsus
0,2.23E-06,6,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Arcobacter butzleri
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Arcobacter nitrofigilis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Arcanobacterium haemolyticum
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Burkholderia pseudomallei
3.74E-51,3.71E-06,10,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Salmonella enterica
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptomyces cattleya
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Thermoanaerobacterium xylanolyticum
2.58E-29,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Staphylococcus saprophyticus
3.35E-20,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Staphylococcus capitis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Legionella oakridgensis
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Rhizobium etli
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pectobacterium atrosepticum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Yersinia frederiksenii
4.00E-05,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Yersinia ruckeri
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Borreliella garinii
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Rhodothermus marinus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycoplasma canis
0,2.04E-05,55,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Taylorella equigenitalis
0.00589733,2.97E-06,8,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas phage D3
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Halothermothrix orenii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Calothrix parietina
0.000452955,4.79E-05,129,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,synthetic construct
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Desulfurella acetivorans
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Cutibacterium avidum
0.000449984,6.69E-06,18,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Parvimonas micra
0.0016555,0.000175671,473,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Anaerococcus prevotii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Bartonella grahamii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Acidobacterium capsulatum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptomyces avermitilis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Bifidobacterium thermophilum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Amycolatopsis mediterranei
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Anoxybacillus flavithermus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Acetobacterium woodii
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Melissococcus plutonius
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Rickettsia bellii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Candidatus Liberibacter asiaticus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Variovorax paradoxus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Riemerella anatipestifer
0,2.60E-06,7,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptobacillus moniliformis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Rhodovulum sulfidophilum
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Clostridium saccharoperbutylacetonicum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycobacterium abscessus
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycobacterium rhodesiae
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Thiobacillus denitrificans
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Paraburkholderia xenovorans
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Nocardia brasiliensis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Nocardia seriolae
0.000220698,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Thermus scotoductus
0,1.49E-06,4,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Rhodococcus opacus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Sinomonas atrocyanea
0.000442711,1.19E-05,32,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium jeikeium
9.25E-36,1.41E-05,38,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium vitaeruminis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Bartonella henselae
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Methanococcus maripaludis
2.54E-99,1.86E-06,5,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,[Eubacterium] eligens
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mesorhizobium ciceri
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Sulfurimonas denitrificans
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Dialister pneumosintes
7.30E-48,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Acinetobacter johnsonii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Aliivibrio salmonicida
3.29E-157,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Stenotrophomonas maltophilia
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Leptotrichia buccalis
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Actinosynnema mirum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Xenorhabdus bovienii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptomyces sampsonii
0,2.23E-06,6,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium argentoratense
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Rickettsia felis
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Methanococcus aeolicus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Sulfolobus islandicus
1.80E-55,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas alcaligenes
0,4.09E-06,11,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Kutzneria albida
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudoalteromonas luteoviolacea
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Rothia mucilaginosa
0.000951873,4.09E-06,11,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium urealyticum
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Thermoanaerobacter wiegelii
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Thermosipho melanesiensis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lactobacillus rhamnosus
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Bibersteinia trehalosi
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptomyces lydicus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Micromonospora aurantiaca
5.08E-63,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas fulva
5.26E-59,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas oryzihabitans
7.55E-101,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Serratia fonticola
0,1.11E-06,3,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Desulfitobacterium hafniense
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pediococcus damnosus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Tetragenococcus halophilus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Meiothermus silvanus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lactobacillus gallinarum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Brachyspira pilosicoli
3.22E-40,1.49E-06,4,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Enterococcus durans
5.99E-41,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Enterococcus mundtii
5.10E-87,1.37E-05,37,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas citronellolis
7.03E-69,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas resinovorans
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Nakamurella multipartita
0.00015088,1.08E-05,29,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Raoultella ornithinolytica
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pleurocapsa minor
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Flavobacterium branchiophilum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Caldicellulosiruptor owensensis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Janthinobacterium agaricidamnosum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Dehalobacter restrictus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Xanthomonas sacchari
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Shewanella frigidimarina
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Colwellia sp. MT41
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Acholeplasma brassicae
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pluralibacter gergoviae
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Serratia rubidaea
6.39E-05,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium ulcerans
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Sulfurospirillum deleyianum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Desulfocapsa sulfexigens
2.33E-64,2.60E-06,7,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas knackmussii
0,1.49E-06,4,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Lachnoclostridium phytofermentans
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Sulfurospirillum multivorans
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Citrobacter rodentium
2.50E-32,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Macrococcus caseolyticus
7.00E-71,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas plecoglossicida
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Shewanella pealeana
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mesorhizobium amorphae
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Thiocystis violascens
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Methanocaldococcus vulcanius
2.38E-44,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas balearica
0,1.86E-06,5,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Cellulophaga baltica
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Roseateles depolymerans
4.78E-64,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudomonas monteilii
0,6.31E-06,17,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Streptococcus constellatus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Helicobacter typhlonius
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Chitinophaga pinensis
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Bacillus pseudofirmus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Aliivibrio wodanis
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Moritella viscosa
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Acidovorax avenae
0,2.60E-06,7,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Acidovorax citrulli
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pseudanabaena sp. PCC 7367
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Obesumbacterium proteus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Serratia plymuthica
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Mycobacterium immunogenum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Simkania negevensis
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Clostridium aceticum
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Brachyspira intermedia
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Hippea maritima
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Staphylothermus hellenicus
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Thauera sp. MZ1T
0,7.06E-06,19,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Aerococcus christensenii
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Burkholderia multivorans
0,7.43E-07,2,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Corynebacterium terpenotabidum
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,[Brevibacterium] flavum
0,1.23E-05,33,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Pandoraea pnomenusa
0,3.71E-07,1,DFU_WGS_BC082_pt82_tube261-2scissors.fa,Patient2,5,Edwardsiella hoshinae
