abundance,pct,reads,sample,Patient,Day,tax_name
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudomonas balearica
0,3.63E-06,9,pt2_day1.bam-centrifuge_report,Patient2,1,Mannheimia haemolytica
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Roseateles depolymerans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudomonas monteilii
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Myroides odoratimimus
0,2.01E-06,5,pt2_day1.bam-centrifuge_report,Patient2,1,Solibacillus silvestris
1.39E-05,4.03E-06,10,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus constellatus
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Erwinia pyrifoliae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Wolbachia endosymbiont of Brugia malayi
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Moritella viscosa
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Acidovorax citrulli
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pragia fontium
1.83E-06,1.09E-05,27,pt2_day1.bam-centrifuge_report,Patient2,1,Serratia plymuthica
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Chlamydia felis
1.58E-80,2.82E-06,7,pt2_day1.bam-centrifuge_report,Patient2,1,Leclercia adecarboxylata
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Clostridium autoethanogenum
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Cryptobacterium curtum
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Brachyspira murdochii
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Synechococcus sp. WH 8102
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Taylorella asinigenitalis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Beutenbergia cavernae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudarthrobacter chlorophenolicus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Mannheimia varigena
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,[Bacillus] selenitireducens
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,endosymbiont of Acanthamoeba sp. UWC8
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Candidatus Paracaedibacter acanthamoebae
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Candidatus Portiera aleyrodidarum
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Edwardsiella hoshinae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Dyadobacter fermentans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Ferroplasma acidarmanus
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Bacillus sp. OxB-1
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Calothrix sp. PCC 7507
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Onion yellows phytoplasma
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Ralstonia mannitolilytica
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Cupriavidus necator
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Thioalkalivibrio versutus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Acinetobacter nosocomialis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Mycobacterium vanbaalenii
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Methylobacterium nodulans
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Aerococcus sanguinicola
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus prophage phiPV83
1.44E-14,1.49E-05,37,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage Slt
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Kineococcus radiotolerans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Olsenella uli
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,secondary endosymbiont of Heteropsylla cubana
0,2.01E-06,5,pt2_day1.bam-centrifuge_report,Patient2,1,Bacillus endophyticus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Blastococcus saxobsidens
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Desulfitobacterium metallireducens
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,[Eubacterium] sulci
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudopedobacter saltans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Chloroflexus aggregans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Methanothermococcus okinawensis
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,[Mannheimia] succiniciproducens
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Chromohalobacter salexigens
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Hahella chejuensis
1.51E-06,1.45E-05,36,pt2_day1.bam-centrifuge_report,Patient2,1,Cedecea neteri
0.00014779,0.000332808,826,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter hormaechei
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Paenibacillus terrae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Planococcus antarcticus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Paenibacillus naphthalenovorans
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Weissella koreensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,uncultured Termite group 1 bacterium
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Clostridium saccharobutylicum
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Elizabethkingia miricola
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Leptospirillum ferriphilum
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Erwinia billingiae
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Oceanobacillus iheyensis
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Thermodesulfobium narugense
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage Phi12
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Sneathia amnii
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Acidaminococcus intestini
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Pediococcus claussenii
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Thalassolituus oleivorans
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Ralstonia insidiosa
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Vibrio coralliilyticus
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Nocardioides sp. JS614
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Deferribacter desulfuricans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudomonas koreensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Dickeya dadantii
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Dickeya zeae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Alkaliphilus metalliredigens
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Carnobacterium sp. 17-4
1.75E-85,6.85E-06,17,pt2_day1.bam-centrifuge_report,Patient2,1,Escherichia albertii
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Mycobacterium sp. JS623
6.06E-06,6.85E-06,17,pt2_day1.bam-centrifuge_report,Patient2,1,Erwinia sp. Ejp617
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Spiroplasma helicoides
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Clostridium carboxidivorans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Methanobrevibacter millerae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Belliella baltica
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Desulfitobacterium dichloroeliminans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Candidatus Midichloria mitochondrii
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Lactobacillus paracollinoides
3.66E-05,0.000190982,474,pt2_day1.bam-centrifuge_report,Patient2,1,Klebsiella variicola
9.45E-48,4.83E-06,12,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus equorum
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Mahella australiensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Paraburkholderia phenoliruptrix
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Ethanoligenens harbinense
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Fictibacillus arsenicus
0,2.42E-06,6,pt2_day1.bam-centrifuge_report,Patient2,1,Klebsiella phage phiKO2
0,2.42E-06,6,pt2_day1.bam-centrifuge_report,Patient2,1,Glutamicibacter arilaitensis
1.30E-05,6.77E-05,168,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus pseudopneumoniae
0,1.41E-05,35,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage 77
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Campylobacter insulaenigrae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Psychrobacter alimentarius
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Paraburkholderia phytofirmans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Collimonas arenae
6.71E-06,1.81E-05,45,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus pseudintermedius
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Arthrobacter sp. FB24
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Flavonifractor plautii
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Methanobrevibacter olleyae
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Anoxybacillus amylolyticus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Frankia sp. EAN1pec
1.09E-43,2.82E-06,7,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter ludwigii
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Bacillus lehensis
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Persephonella marina
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Advenella kashmirensis
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Polaribacter sp. MED152
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Psychromonas sp. CNPT3
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Spiroplasma eriocheiris
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus gallolyticus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Syntrophus aciditrophicus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Nostoc sp. PCC 7107
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Cyclobacterium amurskyense
0,2.01E-06,5,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage 42E
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage 47
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage 29
0,2.01E-06,5,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage 52A
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Nonlabens dokdonensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Candidatus Solibacter usitatus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Thermovirga lienii
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Erwinia tasmaniensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Micavibrio aeruginosavorus
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage Pvl108
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Exiguobacterium sp. AT1b
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Spiroplasma cantharicola
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pelosinus fermentans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Paenibacillus sabinae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Rivularia sp. PCC 7116
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Synechococcus sp. PCC 73109
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Thermobacillus composti
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Cyanobacterium aponinum
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Glossina pallidipes salivary gland hypertrophy virus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Cycloclasticus sp. P1
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage phiNM3
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Ehrlichia sp. HF
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Sphingomonas sanxanigenens
1.85E-42,4.03E-06,10,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter sp. 638
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Marinomonas sp. MWYL1
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Virgibacillus sp. SK37
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Alicyclobacillus acidocaldarius
8.63E-06,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Salinicoccus halodurans
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Gramella forsetii
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Microterricola viridarii
6.67E-79,2.01E-06,5,pt2_day1.bam-centrifuge_report,Patient2,1,Cronobacter dublinensis
4.12E-92,4.43E-06,11,pt2_day1.bam-centrifuge_report,Patient2,1,Cronobacter muytjensii
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Cronobacter turicensis
2.65E-06,1.61E-05,40,pt2_day1.bam-centrifuge_report,Patient2,1,Cronobacter malonaticus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Caldicellulosiruptor hydrothermalis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudoxanthomonas spadix
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Elusimicrobium minutum
1.01E-16,7.66E-06,19,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage phi2958PVL
0,4.83E-06,12,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage tp310-2
1.25E-41,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage tp310-3
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Kocuria flava
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Desulfarculus baarsii
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Agromyces sp. AR33
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Bdellovibrio exovorus
0,6.45E-06,16,pt2_day1.bam-centrifuge_report,Patient2,1,Pantoea vagans
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Nitrosococcus watsonii
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Pelosinus sp. UFO1
4.23E-98,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Serratia sp. SCBI
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Bacillus velezensis
4.52E-06,6.85E-06,17,pt2_day1.bam-centrifuge_report,Patient2,1,Kosakonia oryzae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Eggerthella sp. YY7918
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Rhodoluna lacicola
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Cronobacter universalis
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus phage PH15
0,2.82E-06,7,pt2_day1.bam-centrifuge_report,Patient2,1,Actinomyces oris
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Aromatoleum aromaticum
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Luteipulveratus mongoliensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Corynebacterium mustelae
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Thermoanaerobacter sp. X513
0,1.17E-05,29,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage Ipla35
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Bacillus cytotoxicus
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Terribacillus aidingensis
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudomonas chlororaphis
5.48E-101,5.24E-06,13,pt2_day1.bam-centrifuge_report,Patient2,1,Pantoea sp. At-9b
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Allofrancisella guangzhouensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Lactobacillus koreensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Burkholderia sp. CCGE1001
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus phage PH10
0.000273196,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage phiPVL-CN125
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Kosmotoga olearia
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Arthrobacter alpinus
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Halanaerobium hydrogeniformans
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Bacillus oceanisediminis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Rhodanobacter denitrificans
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Bacillus sp. 1NLA3E
0,9.67E-06,24,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage P954
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Cryobacterium arcticum
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Caldisericum exile
2.52E-06,1.13E-05,28,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacteriaceae bacterium strain FGI 57
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Escherichia phage K1-dep(1)
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Leptotrichia sp. oral taxon 212
3.61E-05,2.86E-05,71,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus sp. oral taxon 431
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Selenomonas sp. oral taxon 136
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Caldicellulosiruptor obsidiansis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,cyanobacterium endosymbiont of Epithemia turgida
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Sphingobacterium sp. 21
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Burkholderia sp. RPE67
0,2.82E-06,7,pt2_day1.bam-centrifuge_report,Patient2,1,Weissella ceti
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Serratia sp. AS12
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Cupriavidus sp. USMAA2-4
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Methanobacterium lacus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Mageeibacillus indolicus
4.84E-16,6.85E-06,17,pt2_day1.bam-centrifuge_report,Patient2,1,Plautia stali symbiont
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Granulicella tundricola
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Leuconostoc sp. C2
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Glaciecola sp. 4H-3-7+YE-5
5.59E-05,0.000172448,428,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus argenteus
2.63E-34,2.01E-06,5,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus agnetis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Candidatus Kinetoplastibacterium desouzaii
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Defluviitoga tunisiensis
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Lactobacillus ginsenosidimutans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Candidatus Moranella endobia
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Candidatus Gullanella endobia
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Corynebacterium uterequi
4.30E-06,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Lactobacillus heilongjiangensis
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Pantoea rwandensis
0,5.56E-05,138,pt2_day1.bam-centrifuge_report,Patient2,1,Klebsiella michiganensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Lysinibacillus varians
1.48E-05,4.43E-06,11,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus sp. I-G2
6.74E-12,2.01E-06,5,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus sp. I-P16
5.48E-86,6.85E-06,17,pt2_day1.bam-centrifuge_report,Patient2,1,Kosakonia sacchari
1.60E-92,2.01E-06,5,pt2_day1.bam-centrifuge_report,Patient2,1,Cronobacter condimenti
0,1.05E-05,26,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage phi7401PVL
1.01E-43,3.22E-06,8,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter sp. R4-368
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Draconibacterium orientale
0.195974,1.01E-05,25,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage SMSAP5
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Paenibacillus swuensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Deinococcus swuensis
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Mesotoga prima
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Lactobacillus hokkaidonensis
0,4.83E-06,12,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage StauST398-3
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Gilliamella apicola
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,secondary endosymbiont of Ctenarytaina eucalypti
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Planococcus halocryophilus
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Clostridium bornimense
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Fictibacillus phosphorivorans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Corynebacterium humireducens
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,endosymbiont of unidentified scaly snail isolate Monju
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudohongiella spirulinae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudomonas sp. FGI182
0,9.67E-06,24,pt2_day1.bam-centrifuge_report,Patient2,1,Edwardsiella piscicida
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Candidatus Endolissoclinum faulkneri
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage JS01
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Bradyrhizobium icense
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage StauST398-2
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudomonas sp. URMO17WK12:I11
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Photobacterium gaetbulicola
2.59E-06,4.43E-06,11,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter xiangfangensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Myxococcus hansupus
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage StauST398-4
5.03E-06,1.81E-05,45,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter lignolyticus
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Defluviimonas alba
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage SA12
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudoalteromonas sp. OCN003
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Aureimonas sp. AU20
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Hymenobacter sp. APR13
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Cupriavidus sp. USMAHM13
0,3.63E-06,9,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage YMC/09/04/R1988
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Bacteroidales bacterium CF
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Geosporobacter ferrireducens
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Mannheimia sp. USDA-ARS-USMARC-1261
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Methanosarcina sp. Kolksee
0,2.82E-06,7,pt2_day1.bam-centrifuge_report,Patient2,1,Vibrio tritonius
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Candidatus Symbiobacter mobilis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Ectothiorhodospira sp. BSL-9
