pct,Experiment,mixture,tax_name,tool
0.000827471,E. coli - S. saprophyticus,50.0/50.0,Klebsiella variicola,clark
0.000248241,E. coli - S. saprophyticus,50.0/50.0,Lactobacillus helveticus,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Lactobacillus salivarius,clark
0.000330989,E. coli - S. saprophyticus,50.0/50.0,Listeria monocytogenes,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Macrococcus caseolyticus,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Micrococcus luteus,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Neisseria lactamica,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Neisseria mucosa,clark
0.000413736,E. coli - S. saprophyticus,50.0/50.0,Pantoea ananatis,clark
0.000330989,E. coli - S. saprophyticus,50.0/50.0,Pantoea sp. At-9b,clark
0.000165494,E. coli - S. saprophyticus,50.0/50.0,Pantoea vagans,clark
0.000661977,E. coli - S. saprophyticus,50.0/50.0,Pectobacterium carotovorum,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Pectobacterium sp. SCC3193,clark
0.000165494,E. coli - S. saprophyticus,50.0/50.0,Pedobacter sp. BAL39,clark
0.000165494,E. coli - S. saprophyticus,50.0/50.0,Peptoclostridium difficile,clark
0.000496483,E. coli - S. saprophyticus,50.0/50.0,Photobacterium profundum,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Physarum polycephalum,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Plasmodium knowlesi,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Plasmodium vivax,clark
0.00132395,E. coli - S. saprophyticus,50.0/50.0,Plautia stali symbiont,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Porphyromonas gingivalis,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Providencia alcalifaciens,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Pseudoalteromonas sp. SM9913,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Pseudoflavonifractor capillosus,clark
0.000248241,E. coli - S. saprophyticus,50.0/50.0,Pseudomonas putida,clark
0.000496483,E. coli - S. saprophyticus,50.0/50.0,Rahnella aquatilis,clark
0.00264791,E. coli - S. saprophyticus,50.0/50.0,Raoultella ornithinolytica,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Rhodomonas salina,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Robiginitalea biformata,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Ruminiclostridium thermocellum,clark
0.000496483,E. coli - S. saprophyticus,50.0/50.0,Salmonella bongori,clark
0.191642,E. coli - S. saprophyticus,50.0/50.0,Salmonella enterica,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Saprospira grandis,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Serratia liquefaciens,clark
0.000496483,E. coli - S. saprophyticus,50.0/50.0,Serratia marcescens,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Serratia odorifera,clark
0.00057923,E. coli - S. saprophyticus,50.0/50.0,Serratia plymuthica,clark
0.000330989,E. coli - S. saprophyticus,50.0/50.0,Serratia proteamaculans,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Shewanella loihica,clark
0.0217625,E. coli - S. saprophyticus,50.0/50.0,Shigella boydii,clark
0.00661977,E. coli - S. saprophyticus,50.0/50.0,Shigella dysenteriae,clark
0.0268928,E. coli - S. saprophyticus,50.0/50.0,Shigella flexneri,clark
0.0311129,E. coli - S. saprophyticus,50.0/50.0,Shigella sonnei,clark
0.00173769,E. coli - S. saprophyticus,50.0/50.0,Shimwellia blattae,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Sodalis glossinidius,clark
0.000413736,E. coli - S. saprophyticus,50.0/50.0,Solibacillus silvestris,clark
0.014398,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus argenteus,clark
0.16988,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus aureus,clark
0.113033,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus capitis,clark
0.161853,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus caprae,clark
0.198841,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus epidermidis,clark
0.0337608,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus haemolyticus,clark
0.0362432,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus hominis,clark
0.0109226,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus lugdunensis,clark
0.0389739,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus pasteuri,clark
0.0409598,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus pseudintermedius,clark
42.6528,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus saprophyticus,clark
0.188581,E. coli - S. saprophyticus,50.0/50.0,Staphylococcus warneri,clark
0.000165494,E. coli - S. saprophyticus,50.0/50.0,Streptococcus agalactiae,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Streptococcus dysgalactiae,clark
0.000248241,E. coli - S. saprophyticus,50.0/50.0,Streptococcus pneumoniae,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Streptococcus pyogenes,clark
0.000413736,E. coli - S. saprophyticus,50.0/50.0,Streptococcus suis,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Streptomyces sp. e14,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Synechococcus sp. WH 8102,clark
0.013736,E. coli - S. saprophyticus,50.0/50.0,Tetragenococcus halophilus,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Thauera sp. MZ1T,clark
0.000165494,E. coli - S. saprophyticus,50.0/50.0,Turicibacter sanguinis,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Vibrio antiquarius,clark
0.000330989,E. coli - S. saprophyticus,50.0/50.0,Vibrio campbellii,clark
0.000248241,E. coli - S. saprophyticus,50.0/50.0,Vibrio cholerae,clark
0.000165494,E. coli - S. saprophyticus,50.0/50.0,Vibrio coralliilyticus,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Vibrio furnissii,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Vibrio harveyi,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Vibrio sp. RC586,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Vibrio vulnificus,clark
0.000165494,E. coli - S. saprophyticus,50.0/50.0,Vibrionales bacterium SWAT-3,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Xenorhabdus nematophila,clark
0.000248241,E. coli - S. saprophyticus,50.0/50.0,Yersinia aldovae,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Yersinia bercovieri,clark
0.00107571,E. coli - S. saprophyticus,50.0/50.0,Yersinia enterocolitica,clark
0.00107571,E. coli - S. saprophyticus,50.0/50.0,Yersinia intermedia,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Yersinia kristensenii,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Yersinia mollaretii,clark
0.00918493,E. coli - S. saprophyticus,50.0/50.0,Yersinia pestis,clark
0.000165494,E. coli - S. saprophyticus,50.0/50.0,Yersinia pseudotuberculosis,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,Yersinia rohdei,clark
0.000248241,E. coli - S. saprophyticus,50.0/50.0,Yersinia ruckeri,clark
0.000330989,E. coli - S. saprophyticus,50.0/50.0,gamma proteobacterium NOR5-3,clark
8.27E-05,E. coli - S. saprophyticus,50.0/50.0,uncultured Termite group 1 bacterium,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Acidithiobacillus caldus,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Actinobacillus suis,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Aeromonas salmonicida,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Aeromonas veronii,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Aliivibrio salmonicida,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Allochromatium vinosum,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Alteromonas macleodii,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Alteromonas mediterranea,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Alteromonas sp. SN2,clark
0.000342072,E. coli - S. saprophyticus,90.0/10.0,Bacillus cereus,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Bacillus megaterium,clark
0.000598626,E. coli - S. saprophyticus,90.0/10.0,Bacillus sp. B14905,clark
0.00042759,E. coli - S. saprophyticus,90.0/10.0,Bacillus sp. NRRL B-14911,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Bacillus thuringiensis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Bordetella avium,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Brucella ceti,clark
0.000598626,E. coli - S. saprophyticus,90.0/10.0,Buchnera aphidicola,clark
0.000513108,E. coli - S. saprophyticus,90.0/10.0,Burkholderia pseudomallei,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Calditerrivibrio nitroreducens,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Campylobacter coli,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Candidatus Liberibacter asiaticus,clark
0.000513108,E. coli - S. saprophyticus,90.0/10.0,Candidatus Pantoea carbekii,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Candidatus Rickettsia amblyommii,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Candidatus Riesia pediculicola,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Carnobacterium sp. AT7,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Chloroherpeton thalassium,clark
0.00111173,E. coli - S. saprophyticus,90.0/10.0,Citrobacter freundii,clark
0.00273658,E. coli - S. saprophyticus,90.0/10.0,Citrobacter koseri,clark
0.00290761,E. coli - S. saprophyticus,90.0/10.0,Citrobacter rodentium,clark
0.00119725,E. coli - S. saprophyticus,90.0/10.0,Citrobacter youngae,clark
0.00111173,E. coli - S. saprophyticus,90.0/10.0,Clostridiales bacterium 1_7_47FAA,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Clostridium botulinum,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Clostridium tetani,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Corynebacterium pseudotuberculosis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Crocosphaera watsonii,clark
0.054646,E. coli - S. saprophyticus,90.0/10.0,Cronobacter sakazakii,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Cronobacter turicensis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Cupriavidus taiwanensis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Cyanobacterium aponinum,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Cyanothece sp. CCY0110,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Delftia sp. Cs1-4,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Desulfarculus baarsii,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Desulfobacca acetoxidans,clark
0.00119725,E. coli - S. saprophyticus,90.0/10.0,Desulfotalea psychrophila,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Dickeya dadantii,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Dickeya zeae,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Dictyostelium discoideum,clark
0.000342072,E. coli - S. saprophyticus,90.0/10.0,Edwardsiella tarda,clark
0.00162484,E. coli - S. saprophyticus,90.0/10.0,Enterobacter aerogenes,clark
0.00136829,E. coli - S. saprophyticus,90.0/10.0,Enterobacter asburiae,clark
0.00359176,E. coli - S. saprophyticus,90.0/10.0,Enterobacter cloacae,clark
0.00316417,E. coli - S. saprophyticus,90.0/10.0,Enterobacter lignolyticus,clark
0.00102622,E. coli - S. saprophyticus,90.0/10.0,Enterobacter sp. 638,clark
0.00102622,E. coli - S. saprophyticus,90.0/10.0,Enterobacter sp. R4-368,clark
0.00932147,E. coli - S. saprophyticus,90.0/10.0,Enterobacteria phage P1,clark
0.0028221,E. coli - S. saprophyticus,90.0/10.0,Enterobacteriaceae bacterium strain FGI 57,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Erwinia amylovora,clark
0.000684144,E. coli - S. saprophyticus,90.0/10.0,Erwinia billingiae,clark
0.00513108,E. coli - S. saprophyticus,90.0/10.0,Erwinia pyrifoliae,clark
0.0406211,E. coli - S. saprophyticus,90.0/10.0,Erwinia sp. Ejp617,clark
91.0128,E. coli - S. saprophyticus,90.0/10.0,Escherichia coli,clark
0.0128277,E. coli - S. saprophyticus,90.0/10.0,Escherichia fergusonii,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Gardnerella vaginalis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Geitlerinema sp. PCC 7407,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Gemmata obscuriglobus,clark
0.000342072,E. coli - S. saprophyticus,90.0/10.0,Glaciecola sp. 4H-3-7+YE-5,clark
0.000342072,E. coli - S. saprophyticus,90.0/10.0,Haemophilus influenzae,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Haemophilus parainfluenzae,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Herbaspirillum seropedicae,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Histophilus somni,clark
0.00153932,E. coli - S. saprophyticus,90.0/10.0,Klebsiella oxytoca,clark
0.00812421,E. coli - S. saprophyticus,90.0/10.0,Klebsiella pneumoniae,clark
0.000940698,E. coli - S. saprophyticus,90.0/10.0,Klebsiella variicola,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Labrenzia aggregata,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Labrenzia alexandrii,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Lacinutrix sp. 5H-3-7-4,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Lactobacillus acidophilus,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Lactobacillus brevis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Lactobacillus helveticus,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Lactobacillus paracasei,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Legionella longbeachae,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Leptospira biflexa,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Listeria innocua,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Listeria monocytogenes,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Macrococcus caseolyticus,clark
0.000342072,E. coli - S. saprophyticus,90.0/10.0,Mannheimia haemolytica,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Methylophaga thiooxydans,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Morganella morganii,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Neisseria elongata,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Neisseria lactamica,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Neisseria mucosa,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Olsenella uli,clark
0.000684144,E. coli - S. saprophyticus,90.0/10.0,Pantoea ananatis,clark
0.000513108,E. coli - S. saprophyticus,90.0/10.0,Pantoea sp. At-9b,clark
0.000342072,E. coli - S. saprophyticus,90.0/10.0,Pantoea vagans,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Pectobacterium atrosepticum,clark
0.00179588,E. coli - S. saprophyticus,90.0/10.0,Pectobacterium carotovorum,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pectobacterium sp. SCC3193,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Pedosphaera parvula,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Photobacterium angustum,clark
0.000598626,E. coli - S. saprophyticus,90.0/10.0,Photobacterium profundum,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Photorhabdus luminescens,clark
0.0028221,E. coli - S. saprophyticus,90.0/10.0,Plautia stali symbiont,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Proteus mirabilis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Providencia alcalifaciens,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Providencia rettgeri,clark
0.000342072,E. coli - S. saprophyticus,90.0/10.0,Providencia stuartii,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pseudoalteromonas sp. SM9913,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pseudoalteromonas tunicata,clark
0.000513108,E. coli - S. saprophyticus,90.0/10.0,Pseudomonas aeruginosa,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pseudomonas brassicacearum,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Pseudomonas entomophila,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Pseudomonas fluorescens,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pseudomonas fulva,clark
0.000342072,E. coli - S. saprophyticus,90.0/10.0,Pseudomonas putida,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pseudomonas savastanoi,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pseudomonas sp. VLB120,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pseudomonas stutzeri,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pseudovibrio sp. FO-BEG1,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pseudoxanthomonas suwonensis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Pyropia yezoensis,clark
0.000598626,E. coli - S. saprophyticus,90.0/10.0,Rahnella aquatilis,clark
0.0042759,E. coli - S. saprophyticus,90.0/10.0,Raoultella ornithinolytica,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Rothia dentocariosa,clark
0.00111173,E. coli - S. saprophyticus,90.0/10.0,Salmonella bongori,clark
0.305812,E. coli - S. saprophyticus,90.0/10.0,Salmonella enterica,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Salmonella phage SE1,clark
0.00085518,E. coli - S. saprophyticus,90.0/10.0,Serratia marcescens,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Serratia odorifera,clark
0.00111173,E. coli - S. saprophyticus,90.0/10.0,Serratia plymuthica,clark
0.000598626,E. coli - S. saprophyticus,90.0/10.0,Serratia proteamaculans,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Shewanella benthica,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Shewanella loihica,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Shewanella oneidensis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Shewanella sp. ANA-3,clark
0.0336086,E. coli - S. saprophyticus,90.0/10.0,Shigella boydii,clark
0.00983457,E. coli - S. saprophyticus,90.0/10.0,Shigella dysenteriae,clark
0.0487453,E. coli - S. saprophyticus,90.0/10.0,Shigella flexneri,clark
0.0581523,E. coli - S. saprophyticus,90.0/10.0,Shigella sonnei,clark
0.00248002,E. coli - S. saprophyticus,90.0/10.0,Shimwellia blattae,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Sideroxydans lithotrophicus,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Simiduia agarivorans,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Sodalis glossinidius,clark
0.00401935,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus argenteus,clark
0.0346348,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus aureus,clark
0.0225768,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus capitis,clark
0.0367728,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus caprae,clark
0.0324113,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus epidermidis,clark
0.00513108,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus haemolyticus,clark
0.00649937,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus hominis,clark
0.00256554,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus lugdunensis,clark
0.00812421,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus pasteuri,clark
0.00744007,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus pseudintermedius,clark
8.11771,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus saprophyticus,clark
0.0328389,E. coli - S. saprophyticus,90.0/10.0,Staphylococcus warneri,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Streptococcus pneumoniae,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Streptococcus suis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Streptomyces sp. SPB074,clark
0.00290761,E. coli - S. saprophyticus,90.0/10.0,Tetragenococcus halophilus,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Thioflavicoccus mobilis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Thiomicrospira crunogena,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Vibrio anguillarum,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Vibrio campbellii,clark
0.00042759,E. coli - S. saprophyticus,90.0/10.0,Vibrio cholerae,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Vibrio shilonii,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Vibrio sp. RC586,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Vibrio vulnificus,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Xenorhabdus bovienii,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Xenorhabdus nematophila,clark
0.000256554,E. coli - S. saprophyticus,90.0/10.0,Yersinia aldovae,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Yersinia bercovieri,clark
0.00205243,E. coli - S. saprophyticus,90.0/10.0,Yersinia enterocolitica,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Yersinia frederiksenii,clark
0.00367728,E. coli - S. saprophyticus,90.0/10.0,Yersinia intermedia,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,Yersinia mollaretii,clark
0.0154788,E. coli - S. saprophyticus,90.0/10.0,Yersinia pestis,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Yersinia pseudotuberculosis,clark
0.000342072,E. coli - S. saprophyticus,90.0/10.0,Yersinia rohdei,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Yersinia ruckeri,clark
8.55E-05,E. coli - S. saprophyticus,90.0/10.0,Zymomonas mobilis,clark
0.000171036,E. coli - S. saprophyticus,90.0/10.0,gamma proteobacterium HdN1,clark
0.000342072,E. coli - S. saprophyticus,90.0/10.0,gamma proteobacterium NOR5-3,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Acidithiobacillus caldus,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Acidovorax sp. JS42,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Acinetobacter baumannii,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Acinetobacter calcoaceticus,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Acinetobacter johnsonii,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Actinobacillus minor,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Actinobacillus pleuropneumoniae,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Actinobacillus suis,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Aeromonas salmonicida,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Aggregatibacter aphrophilus,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Akkermansia muciniphila,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Alcanivorax dieselolei,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Alcanivorax sp. DG881,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Aliivibrio fischeri,clark
0.000325949,E. coli - S. saprophyticus,99.0/1.0,Aliivibrio salmonicida,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Allochromatium vinosum,clark
0.000162975,E. coli - S. saprophyticus,99.0/1.0,Alteromonas mediterranea,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Alteromonas sp. SN2,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Amphibacillus xylanus,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Bacillus coagulans,clark
0.00044818,E. coli - S. saprophyticus,99.0/1.0,Bacillus sp. NRRL B-14911,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Bacillus subtilis,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Bacillus thuringiensis,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Bdellovibrio bacteriovorus,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Bibersteinia trehalosi,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Bordetella pertussis,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Bordetella petrii,clark
0.000285206,E. coli - S. saprophyticus,99.0/1.0,Buchnera aphidicola,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Burkholderia gladioli,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Burkholderia graminis,clark
0.000814873,E. coli - S. saprophyticus,99.0/1.0,Burkholderia pseudomallei,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Burkholderia rhizoxinica,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Burkholderiales bacterium 1_1_47,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Candida dubliniensis,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Candidatus Blochmannia floridanus,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Candidatus Blochmannia vafer,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Candidatus Hamiltonella defensa,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Candidatus Liberibacter asiaticus,clark
8.15E-05,E. coli - S. saprophyticus,99.0/1.0,Candidatus Moranella endobia,clark
0.000488924,E. coli - S. saprophyticus,99.0/1.0,Candidatus Pantoea carbekii,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Candidatus Puniceispirillum marinum,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Carnobacterium maltaromaticum,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Chloroflexus aggregans,clark
0.00146677,E. coli - S. saprophyticus,99.0/1.0,Citrobacter freundii,clark
0.00334098,E. coli - S. saprophyticus,99.0/1.0,Citrobacter koseri,clark
0.00338172,E. coli - S. saprophyticus,99.0/1.0,Citrobacter rodentium,clark
0.00162975,E. coli - S. saprophyticus,99.0/1.0,Citrobacter youngae,clark
0.00122231,E. coli - S. saprophyticus,99.0/1.0,Clostridiales bacterium 1_7_47FAA,clark
4.07E-05,E. coli - S. saprophyticus,99.0/1.0,Clostridium tetani,clark
